time_hour,Tenv_mpc,Tair_mpc,Tout,Qsg,Qint,sat_mpc,zat_mpc,lb,ub,reward_mpc,energy_step_mpc_kwh,energy_cumulative_mpc_kwh,temp_exceed_step_mpc_degC_hr,temp_exceed_cumulative_mpc_degC_hr,violation_hours_cumulative_mpc,solver_success,solver_used_fallback,solver_time_sec,solver_iterations,solver_function_evaluations,solver_objective,solver_message
51.5,22.188221571623036,22.52714513377523,18.0,0.0,50.0,14.5,23.0,15.0,28.0,-0.0007359681984844505,0.044158091909067027,5.194136910423986,0.0,0.0,0.0,True,False,0.008165582999936305,1,13,0.0046861483761725595,Optimization terminated successfully
52.0,22.15447058024604,22.509636050535924,18.0,0.0,50.0,14.5,23.0,15.0,28.0,-0.0007527095359356333,0.045162572156137996,5.239299482580124,0.0,0.0,0.0,True,False,0.008348750001459848,1,13,0.004740648179350287,Optimization terminated successfully
52.5,22.10428056421325,22.487007838384322,17.0,0.0,50.0,14.5,23.0,15.0,28.0,-0.0007725605403889158,0.04635363242333495,5.285653115003459,0.0,0.0,0.0,True,False,0.008207582999602892,1,13,0.004698724226100843,Optimization terminated successfully
53.0,22.05875338697499,22.463554895958914,17.0,0.0,50.0,14.5,23.0,15.0,28.0,-0.0007939306197483562,0.04763583718490137,5.333288952188361,0.0,0.0,0.0,True,False,0.00826533399958862,1,13,0.004606508108526423,Optimization terminated successfully
53.5,22.01732453608068,22.442070655120055,17.0,0.0,50.0,14.5,23.0,15.0,28.0,-0.0008144152290007453,0.048864913740044716,5.382153865928405,0.0,0.0,0.0,True,False,0.008255500000814209,1,13,0.0042893685335210815,Optimization terminated successfully
54.0,22.003818935014184,22.451140578326957,18.0,16.59898716,50.0,14.5,23.0,15.0,28.0,-0.0008165658501078747,0.04899395100647248,5.431147816934877,0.0,0.0,0.0,True,False,0.008191292003175477,1,13,0.003796377358719838,Optimization terminated successfully
54.5,22.002598418063343,22.4939158956195,18.0,52.91321624,50.0,14.5,23.0,15.0,28.0,-0.0007904669051170522,0.047428014307023134,5.4785758312419,0.0,0.0,0.0,True,False,0.008199125000828644,1,13,0.003322706310044823,Optimization terminated successfully
55.0,22.045731562630944,22.60898565923646,19.0,132.9866546,50.0,14.5,23.0,22.0,24.0,-0.0007107856198773299,0.042647137192639795,5.52122296843454,0.0,0.0,0.0,True,False,0.007953416999953333,1,13,0.0029675007169349976,Optimization terminated successfully
55.5,22.079706144188577,22.59213534178403,19.0,99.78509089,50.0,14.5,23.0,22.0,24.0,-0.0006803443658096747,0.04082066194858048,5.562043630383121,0.0,0.0,0.0,True,False,0.007744708000245737,1,13,0.0027961026300515565,Optimization terminated successfully
56.0,22.160859688705155,22.969822212718814,19.0,199.1437492,180.0,14.5,23.0,22.0,24.0,-0.000476792073717716,0.02860752442306296,5.590651154806184,0.0,0.0,0.0,True,False,0.007473875000869157,1,13,0.0027756080990513935,Optimization terminated successfully
56.5,22.26477730490439,23.018160841543263,20.0,183.9763884,180.0,14.5,23.0,22.0,24.0,-0.0003214237475006246,0.019285424850037477,5.609936579656222,0.0,0.0,0.0,True,False,0.007431125002767658,1,13,0.0030735895583633294,Optimization terminated successfully
57.0,22.421075339831525,23.241129382877183,21.0,338.6503003,180.0,14.5,23.0,22.0,24.0,-0.0003428945459652718,0.020573672757916307,5.630510252414139,0.0,0.0,0.0,True,False,0.007288333999895258,1,13,0.003737060463085514,Optimization terminated successfully
57.5,22.560373169748956,23.22167365313584,21.0,338.6563181,180.0,14.5,23.0,22.0,24.0,-0.00043526076906677525,0.026115646144006514,5.656625898558145,0.0,0.0,0.0,True,False,0.007259707999764942,1,13,0.004579115214520101,Optimization terminated successfully
58.0,22.72352241440915,23.315763788386423,22.0,451.947279,180.0,14.5,23.0,22.0,24.0,-0.0005393878250121545,0.03236326950072927,5.688989168058875,0.0,0.0,0.0,True,False,0.007161749999795575,1,13,0.0055440756052206625,Optimization terminated successfully
58.5,22.87021700254311,23.231326173270418,23.0,424.0524651,180.0,14.5,23.0,22.0,24.0,-0.0006598501904153096,0.039591011424918575,5.728580179483793,0.0,0.0,0.0,True,False,0.007366624999121996,1,13,0.006523362130958233,Optimization terminated successfully
59.0,23.02577823706405,23.276342617227716,24.0,499.7014322,180.0,14.5,23.0,22.0,24.0,-0.000774772989446204,0.04648637936677224,5.775066558850566,0.0,0.0,0.0,True,False,0.0071659159984847065,1,13,0.007522819942100682,Optimization terminated successfully
59.5,23.18293511626284,23.343641027366647,24.0,607.9484529,180.0,14.5,23.0,22.0,24.0,-0.0009848921638174017,0.0590935298290441,5.83416008867961,0.0,0.0,0.0,True,False,0.007139625002309913,1,13,0.008501111529336915,Optimization terminated successfully
60.0,23.329849340502847,23.277520862473185,25.0,610.065851,180.0,14.5,23.0,22.0,24.0,-0.0011849470914946194,0.07109682548967716,5.905256914169287,0.0,0.0,0.0,True,False,0.007326540999201825,1,13,0.009310644126037234,Optimization terminated successfully
60.5,23.444692543244543,23.2195184189018,25.0,611.0142417,180.0,14.5,23.0,22.0,24.0,-0.001400222966743576,0.08401337800461456,5.989270292173902,0.0,0.0,0.0,True,False,0.007143625000026077,1,13,0.009893260861995525,Optimization terminated successfully
61.0,23.547051585245928,23.15436032023023,26.0,587.4881056,180.0,14.5,23.0,22.0,24.0,-0.0015186736861968794,0.09112042117181277,6.080390713345715,0.0,0.0,0.0,True,False,0.007228165999549674,1,13,0.010175854900271774,Optimization terminated successfully
61.5,23.628450842386904,23.13087868026669,26.0,589.3433523,180.0,14.5,23.0,22.0,24.0,-0.0016593073415776057,0.09955844049465634,6.179949153840372,0.0,0.0,0.0,True,False,0.0072606670000823215,1,13,0.010194904861302319,Optimization terminated successfully
62.0,23.678125112324892,23.04939785963095,26.0,531.5133841,180.0,14.5,23.0,22.0,24.0,-0.0017530640156931264,0.10518384094158759,6.28513299478196,0.0,0.0,0.0,True,False,0.007109165999281686,1,13,0.009931098685637525,Optimization terminated successfully
62.5,23.714489430816975,23.037430085712476,26.0,524.8344534,180.0,14.5,23.0,22.0,24.0,-0.001794426369306454,0.10766558215838723,6.392798576940347,0.0,0.0,0.0,True,False,0.007234667002194328,1,13,0.009391668677190003,Optimization terminated successfully
63.0,23.714171801158038,22.91904626495161,26.0,412.568673,180.0,14.5,23.0,22.0,24.0,-0.001767562320773231,0.10605373924639386,6.498852316186741,0.0,0.0,0.0,True,False,0.0072827089970814995,1,13,0.008660679355207609,Optimization terminated successfully
63.5,23.71209709540648,22.94309131323332,26.0,412.9347308,180.0,14.5,23.0,22.0,24.0,-0.0016828153088749049,0.10096891853249429,6.5998212347192355,0.0,0.0,0.0,True,False,0.007280042002093978,1,13,0.007736528125688342,Optimization terminated successfully
64.0,23.6654126381031,22.777107238959882,26.0,234.6390826,180.0,14.5,23.0,22.0,24.0,-0.0015377274213582534,0.09226364528149521,6.69208488000073,0.0,0.0,0.0,True,False,0.007265374999406049,1,13,0.006694574638506343,Optimization terminated successfully
64.5,23.609811190128,22.84075774399517,25.0,247.021267,180.0,14.5,23.0,22.0,24.0,-0.001395503095389751,0.08373018572338506,6.775815065724116,0.0,0.0,0.0,True,False,0.007363458000327228,1,13,0.005655060856128628,Optimization terminated successfully
65.0,23.53509376055465,22.74540419305773,25.0,117.9614428,180.0,14.5,23.0,22.0,24.0,-0.00121363489088606,0.07281809345316359,6.848633159177279,0.0,0.0,0.0,True,False,0.007250874998135259,1,13,0.004678914680236049,Optimization terminated successfully
65.5,23.45287349214269,22.790206938762864,24.0,107.3364535,180.0,14.5,23.0,22.0,24.0,-0.0010634387877890374,0.06380632726734224,6.9124394864446215,0.0,0.0,0.0,True,False,0.007327375002205372,1,13,0.0038306084247089252,Optimization terminated successfully
66.0,23.354093232334755,22.58458810319806,24.0,51.48,50.0,14.5,23.0,22.0,24.0,-0.000843409708996845,0.0506045825398107,6.963044068984432,0.0,0.0,0.0,True,False,0.00728516700110049,1,13,0.0031333003655865436,Optimization terminated successfully
66.5,23.252240104317604,22.6752986902292,23.0,42.57579646,50.0,14.5,23.0,22.0,24.0,-0.000640860841224089,0.03845165047344534,7.0014957194578775,0.0,0.0,0.0,True,False,0.007413957999233389,1,13,0.0027012790246187853,Optimization terminated successfully
67.0,23.174686488021578,22.74664149004955,23.0,21.78,50.0,14.5,23.0,22.0,24.0,-0.0004982127013228036,0.029892762079368213,7.031388481537245,0.0,0.0,0.0,True,False,0.0076069999995524995,1,13,0.0024988042529748788,Optimization terminated successfully
67.5,23.097817027543645,22.803249301409213,22.0,9.735,50.0,14.5,23.0,22.0,24.0,-0.0004193556705768691,0.025161340234612146,7.056549821771857,0.0,0.0,0.0,True,False,0.007943083997815847,1,13,0.002471808046511281,Optimization terminated successfully
68.0,23.021428393260738,22.84934349324361,21.0,8.502215355,50.0,14.5,23.0,22.0,24.0,-0.00036532924935628585,0.02191975496137715,7.078469576733235,0.0,0.0,0.0,True,False,0.00806962499700603,1,13,0.0025613406712183848,Optimization terminated successfully
68.5,22.94135435801429,22.8831131608522,20.0,0.0,50.0,14.5,23.0,22.0,24.0,-0.0003661304455393974,0.021967826732363846,7.100437403465598,0.0,0.0,0.0,True,False,0.008231790998252109,1,13,0.0027409527809979526,Optimization terminated successfully
69.0,22.877317194228976,22.87612671222773,20.0,0.0,50.0,14.5,23.0,15.0,28.0,-0.0004113906145181092,0.024683436871086553,7.125120840336685,0.0,0.0,0.0,True,False,0.008180374999938067,1,13,0.0029536158549383885,Optimization terminated successfully
69.5,22.800745358038366,22.841085407727185,19.0,0.0,50.0,14.5,23.0,15.0,28.0,-0.0004383883187173925,0.02630329912304355,7.151424139459728,0.0,0.0,0.0,True,False,0.008321792000060668,1,13,0.003151877100587128,Optimization terminated successfully
70.0,22.731265165852413,22.805268088659975,19.0,0.0,50.0,14.5,23.0,15.0,28.0,-0.00047121658825812857,0.028272995295487713,7.179697134755216,0.0,0.0,0.0,True,False,0.008310125002026325,1,13,0.0033558885596338068,Optimization terminated successfully
70.5,22.64856513327739,22.765785521119273,18.0,0.0,50.0,14.5,23.0,15.0,28.0,-0.0005088881591257629,0.030533289547545774,7.210230424302762,0.0,0.0,0.0,True,False,0.008151834001182579,1,13,0.003560136555830137,Optimization terminated successfully
71.0,22.573448600436322,22.726982957772115,18.0,0.0,50.0,14.5,23.0,15.0,28.0,-0.0005449393682753861,0.03269636209652317,7.242926786399285,0.0,0.0,0.0,True,False,0.008210457999666687,1,13,0.0037578418035999132,Optimization terminated successfully
71.5,22.50508765484893,22.691527039062294,18.0,0.0,50.0,14.5,23.0,15.0,28.0,-0.0005787908720325136,0.03472745232195082,7.277654238721236,0.0,0.0,0.0,True,False,0.008270957998320227,1,13,0.003947878726886907,Optimization terminated successfully
72.0,22.44287017859972,22.659250514765375,18.0,0.0,50.0,14.5,23.0,15.0,28.0,-0.0006096509438305065,0.03657905662983039,7.314233295351066,0.0,0.0,0.0,True,False,0.008299708999402355,1,13,0.0041327774856443275,Optimization terminated successfully
72.5,22.366770602778836,22.623181131386026,17.0,0.0,50.0,14.5,23.0,15.0,28.0,-0.0006424016655865938,0.03854409993519563,7.352777395286262,0.0,0.0,0.0,True,False,0.008180832999642007,1,13,0.0043178316796062995,Optimization terminated successfully
73.0,22.297661767488666,22.58749461277298,17.0,0.0,50.0,14.5,23.0,15.0,28.0,-0.0006754649925472913,0.040527899552837476,7.3933052948391,0.0,0.0,0.0,True,False,0.008227375001297332,1,13,0.004499398619081117,Optimization terminated successfully
73.5,22.234767480672332,22.554874696119953,17.0,0.0,50.0,14.5,23.0,15.0,28.0,-0.0007065930793260749,0.042395584759564495,7.435700879598664,0.0,0.0,0.0,True,False,0.008303083999635419,1,13,0.0046745907730333085,Optimization terminated successfully
74.0,22.177525362534176,22.525179281990926,17.0,0.0,50.0,14.5,23.0,15.0,28.0,-0.0007349745779277786,0.044098474675666716,7.479799354274331,0.0,0.0,0.0,True,False,0.00821962500049267,1,13,0.004842942183260175,Optimization terminated successfully
74.5,22.105953246497716,22.49145863578061,16.0,0.0,50.0,14.5,23.0,15.0,28.0,-0.0007636911490302576,0.045821468941815456,7.525620823216146,0.0,0.0,0.0,True,False,0.008281540998723358,1,13,0.005002157108736241,Optimization terminated successfully
75.0,22.040965683603776,22.457910170797646,16.0,0.0,50.0,14.5,23.0,15.0,28.0,-0.0007947066118757362,0.04768239671254417,7.5733032199286905,0.0,0.0,0.0,True,False,0.008276333999674534,1,13,0.005139876323420238,Optimization terminated successfully
75.5,21.981824552068463,22.427237243342255,16.0,0.0,50.0,14.5,23.0,15.0,28.0,-0.0008239702831852931,0.049438216991117584,7.622741436919808,0.0,0.0,0.0,True,False,0.008338958999956958,1,13,0.005206033256481847,Optimization terminated successfully
76.0,21.92799717135334,22.399313363098752,16.0,0.0,50.0,14.5,23.0,15.0,28.0,-0.0008506547238720064,0.051039283432320386,7.673780720352129,0.0,0.0,0.0,True,False,0.008175749997462844,1,13,0.005214963439003844,Optimization terminated successfully
76.5,21.879005797106252,22.373897791887217,16.0,0.0,50.0,14.5,23.0,15.0,28.0,-0.0008749450543174714,0.05249670325904829,7.726277423611177,0.0,0.0,0.0,True,False,0.008230125000409316,1,13,0.005121165877836876,Optimization terminated successfully
77.0,21.853886914362214,22.357457611466074,17.0,0.0,50.0,14.5,23.0,15.0,28.0,-0.000894187797002539,0.05365126782015234,7.779928691431329,0.0,0.0,0.0,True,False,0.008167750002030516,1,13,0.0049652022158338015,Optimization terminated successfully
77.5,21.85067107237889,22.353570488918972,18.0,1.155,50.0,14.5,23.0,15.0,28.0,-0.0009014110549326849,0.054084663295961094,7.83401335472729,0.0,0.0,0.0,True,False,0.00818500000241329,1,13,0.0045313428379111795,Optimization terminated successfully
78.0,21.881627287871563,22.42589514230018,19.0,52.08236801,50.0,14.5,23.0,15.0,28.0,-0.0008608648717309619,0.051651892303857715,7.885665247031148,0.0,0.0,0.0,True,False,0.008207541999581736,1,13,0.00391293577692704,Optimization terminated successfully
78.5,21.90949326081895,22.43136229933319,19.0,42.09846127,50.0,14.5,23.0,15.0,28.0,-0.0008329026096718529,0.04997415658031117,7.935639403611459,0.0,0.0,0.0,True,False,0.00804279099975247,1,13,0.003358428934609055,Optimization terminated successfully
79.0,21.977321543089424,22.55910084135966,20.0,124.2169366,50.0,14.5,23.0,22.0,24.0,-0.0007568593412487742,0.04541156047492645,7.981050964086386,0.0,0.0,0.0,True,False,0.007835042000806425,1,13,0.0029311693742540743,Optimization terminated successfully
79.5,22.048226613667882,22.537343889995203,21.0,73.42470043,50.0,14.5,23.0,22.0,24.0,-0.0007189820759928097,0.04313892455956858,8.024189888645955,0.0,0.0,0.0,True,False,0.007684457999857841,1,13,0.0026984573129763116,Optimization terminated successfully
80.0,22.21098420165587,22.989819185645782,23.0,208.4567003,180.0,14.5,23.0,22.0,24.0,-0.0004603268485669866,0.027619610914019196,8.051809499559974,0.0,0.0,0.0,True,False,0.007543667001300491,1,13,0.0027077586151055917,Optimization terminated successfully
80.5,22.37989970443765,23.028418010430318,24.0,157.0408051,180.0,14.5,23.0,22.0,24.0,-0.0002830026532282737,0.01698015919369642,8.068789658753671,0.0,0.0,0.0,True,False,0.007322249999560881,1,13,0.0031821177758453324,Optimization terminated successfully
81.0,22.597953872428423,23.293019216746284,25.0,329.0707447,180.0,14.5,23.0,22.0,24.0,-0.00030635635884318057,0.018381381530590834,8.087171040284261,0.0,0.0,0.0,True,False,0.007241167000756832,1,13,0.00411737593258947,Optimization terminated successfully
81.5,22.791791739170872,23.27957940290141,25.0,329.0707447,180.0,14.5,23.0,22.0,24.0,-0.00040564181193895,0.024338508716337,8.111509549000598,0.0,0.0,0.0,True,False,0.007313458998396527,1,13,0.005221369611877089,Optimization terminated successfully
82.0,23.011180099893185,23.411499542145943,26.0,479.7962225,180.0,14.5,23.0,22.0,24.0,-0.0005241468013103688,0.03144880807862213,8.14295835707922,0.0,0.0,0.0,True,False,0.00722733400107245,1,13,0.006495162098251549,Optimization terminated successfully
82.5,23.20083126420111,23.36558936420995,26.0,507.379259,180.0,14.5,23.0,22.0,24.0,-0.0007282835916553268,0.043697015499319605,8.186655372578539,0.0,0.0,0.0,True,False,0.0073442079992673825,1,13,0.007843647426066904,Optimization terminated successfully
83.0,23.399814214038592,23.410863035913636,27.0,618.9944559,180.0,14.5,23.0,22.0,24.0,-0.0009346873390064055,0.05608124034038433,8.242736612918923,0.0,0.0,0.0,True,False,0.007164583003032021,1,13,0.008992201177698372,Optimization terminated successfully
83.5,23.55746122550934,23.315179802476475,27.0,611.3374677,180.0,14.5,23.0,22.0,24.0,-0.001218260424503701,0.07309562547022205,8.315832238389145,0.0,0.0,0.0,True,False,0.007358667000517016,1,13,0.009753355710451899,Optimization terminated successfully
84.0,23.69858968512863,23.25209232506244,28.0,613.8190067,180.0,14.5,23.0,22.0,24.0,-0.001410351582606378,0.08462109495638269,8.400453333345528,0.0,0.0,0.0,True,False,0.0072709999985818285,1,13,0.010092946669496214,Optimization terminated successfully
84.5,23.83052661685551,23.28279519870975,28.0,691.6401651,180.0,14.5,23.0,22.0,24.0,-0.0016794351401462615,0.10076610840877569,8.501219441754303,0.0,0.0,0.0,True,False,0.007189916999777779,1,13,0.010183207149382305,Optimization terminated successfully
85.0,23.935535373905896,23.26663540962677,28.0,678.6192431,180.0,14.5,23.0,22.0,24.0,-0.0018726307223327335,0.11235784333996401,8.613577285094268,0.0,0.0,0.0,True,False,0.007229415998153854,1,13,0.010092687246401508,Optimization terminated successfully
85.5,24.025884781325153,23.302963931744763,28.0,671.9254529,180.0,14.5,23.0,22.0,24.0,-0.0018768353006697416,0.11261011804018449,8.726187403134452,0.0,0.0,0.0,True,False,0.0072726660000626,1,13,0.00973212324529267,Optimization terminated successfully
86.0,24.011614015621088,22.84723584577122,29.0,258.5042714,180.0,14.5,23.0,22.0,24.0,-0.0016958413766551517,0.1017504825993091,8.82793788573376,0.0,0.0,0.0,True,False,0.0072184160017059185,1,13,0.009262442145183344,Optimization terminated successfully
86.5,23.953285506265072,22.819227005005576,28.0,212.9157993,180.0,14.5,23.0,22.0,24.0,-0.0015578517735478426,0.09347110641287056,8.921408992146631,0.0,0.0,0.0,True,False,0.0072328339992964175,1,13,0.008845767302371407,Optimization terminated successfully
87.0,23.963646131850194,23.079551772752147,28.0,418.0138087,180.0,14.5,23.0,22.0,24.0,-0.0015006123667657939,0.09003674200594763,9.011445734152579,0.0,0.0,0.0,True,False,0.007325250000576489,1,13,0.008459377294253922,Optimization terminated successfully
87.5,23.980829174183807,23.066574907298943,28.0,416.4032782,180.0,14.5,23.0,22.0,24.0,-0.0015889154413280759,0.09533492647968456,9.106780660632264,0.0,0.0,0.0,True,False,0.007248416000948055,1,13,0.007936823409844529,Optimization terminated successfully
88.0,23.922536561433912,22.77556824596741,28.0,157.9249495,180.0,14.5,23.0,22.0,24.0,-0.0015120657973037477,0.09072394783822486,9.197504608470489,0.0,0.0,0.0,True,False,0.007318709001992829,1,13,0.007125857759150894,Optimization terminated successfully
88.5,23.875165795199244,22.921987411860353,27.0,259.0662395,180.0,14.5,23.0,22.0,24.0,-0.0014071544926094947,0.08442926955656968,9.281933878027058,0.0,0.0,0.0,True,False,0.007250416001625126,1,13,0.00622832635872045,Optimization terminated successfully
89.0,23.801858556814018,22.78049084987186,27.0,106.8012829,180.0,14.5,23.0,22.0,24.0,-0.0012791657471047273,0.07674994482628364,9.358683822853342,0.0,0.0,0.0,True,False,0.007238458001666004,1,13,0.005343631901171716,Optimization terminated successfully
89.5,23.731213954009245,22.864497416470567,26.0,147.1065356,180.0,14.5,23.0,22.0,24.0,-0.0011714616537656626,0.07028769922593976,9.428971522079282,0.0,0.0,0.0,True,False,0.007294666997040622,1,13,0.004510838603473139,Optimization terminated successfully
90.0,23.637243803528136,22.623631230806808,26.0,75.32490463,50.0,14.5,23.0,22.0,24.0,-0.0009780584943987001,0.05868350966392201,9.487655031743204,0.0,0.0,0.0,True,False,0.007238999998662621,1,13,0.0037447783496742503,Optimization terminated successfully
90.5,23.53705208217396,22.700983888729787,25.0,68.49314586,50.0,14.5,23.0,22.0,24.0,-0.00077794928483054,0.046676957089832403,9.534331988833037,0.0,0.0,0.0,True,False,0.007280499998159939,1,13,0.0031287559054517084,Optimization terminated successfully
91.0,23.44874518576634,22.71867983331389,25.0,10.23,50.0,14.5,23.0,22.0,24.0,-0.0006145331079392388,0.036871986476354326,9.571203975309391,0.0,0.0,0.0,True,False,0.007180917000368936,1,13,0.0026814499082005836,Optimization terminated successfully
91.5,23.36811674432425,22.806881558537267,24.0,24.92963902,50.0,14.5,23.0,22.0,24.0,-0.000522462745536576,0.031347764732194555,9.602551740041585,0.0,0.0,0.0,True,False,0.00722574999963399,1,13,0.0023746190498111024,Optimization terminated successfully
92.0,23.30412876942512,22.837161438549245,24.0,5.467592106,50.0,14.5,23.0,22.0,24.0,-0.0004463715383134235,0.02678229229880541,9.62933403234039,0.0,0.0,0.0,True,False,0.007255791999341454,1,13,0.002169112212577942,Optimization terminated successfully
92.5,23.23513151929745,22.867454084634566,23.0,0.0,50.0,14.5,23.0,22.0,24.0,-0.0004054032039715788,0.02432419223829473,9.653658224578685,0.0,0.0,0.0,True,False,0.007520875002228422,1,13,0.0020574668680505286,Optimization terminated successfully
93.0,23.18134821989487,22.89620388087814,23.0,0.0,50.0,14.5,23.0,15.0,28.0,-0.0003620375557049049,0.021722253342294294,9.67538047792098,0.0,0.0,0.0,True,False,0.0077718339998682495,1,13,0.001997151470453912,Optimization terminated successfully
93.5,23.139745112127642,22.91951429987895,23.0,0.0,50.0,14.5,23.0,15.0,28.0,-0.0003306429655720964,0.019838577934325786,9.695219055855306,0.0,0.0,0.0,True,False,0.00791979199857451,1,13,0.0019944023255354755,Optimization terminated successfully
94.0,23.10764961852586,22.937885826945987,23.0,0.0,50.0,14.5,23.0,15.0,28.0,-0.00030770154022150036,0.018462092413290023,9.713681148268597,0.0,0.0,0.0,True,False,0.008030250002775574,1,13,0.0020466869462586476,Optimization terminated successfully
94.5,23.063644113859045,22.95197434056614,22.0,0.0,50.0,14.5,23.0,15.0,28.0,-0.00031695379274874455,0.019017227564924674,9.732698375833522,0.0,0.0,0.0,True,False,0.008164499999111285,1,13,0.002141407061466761,Optimization terminated successfully
95.0,23.027762829279585,22.94755271385575,22.0,0.0,50.0,14.5,23.0,15.0,28.0,-0.0003347259308191699,0.020083555849150194,9.752781931682671,0.0,0.0,0.0,True,False,0.008362249998754123,1,13,0.0022456590124293402,Optimization terminated successfully
95.5,22.99579162621704,22.93172186766638,22.0,0.0,50.0,14.5,23.0,15.0,28.0,-0.0003450881443494372,0.020705288660966232,9.773487220343638,0.0,0.0,0.0,True,False,0.008257958998001413,1,13,0.0023492841916540282,Optimization terminated successfully
96.0,22.96672692320578,22.9166803584253,22.0,0.0,50.0,14.5,23.0,15.0,28.0,-0.00035928831898370976,0.021557299139022587,9.79504451948266,0.0,0.0,0.0,True,False,0.008184958001947962,1,13,0.0024581557129863215,Optimization terminated successfully
96.5,22.92080389477567,22.89626754679622,21.0,0.0,50.0,14.5,23.0,15.0,28.0,-0.00038292607042379653,0.02297556422542779,9.818020083708088,0.0,0.0,0.0,True,False,0.008197958002710948,1,13,0.002567031797858403,Optimization terminated successfully
97.0,22.87915856034074,22.87482859513727,21.0,0.0,50.0,14.5,23.0,15.0,28.0,-0.0004024226910689212,0.024145361464135272,9.842165445172224,0.0,0.0,0.0,True,False,0.008183999998436775,1,13,0.002665203424690018,Optimization terminated successfully
97.5,22.841262470271044,22.85517709018564,21.0,0.0,50.0,14.5,23.0,15.0,28.0,-0.0004212061725967494,0.025272370355804964,9.86743781552803,0.0,0.0,0.0,True,False,0.00829866700223647,1,13,0.002745284826183625,Optimization terminated successfully
98.0,22.806772205708246,22.83728476787885,21.0,0.0,50.0,14.5,23.0,15.0,28.0,-0.0004383523145238134,0.026301138871428802,9.893738954399458,0.0,0.0,0.0,True,False,0.008182249999663327,1,13,0.0028201265367728922,Optimization terminated successfully
98.5,22.775380334802342,22.820999443901275,21.0,0.0,50.0,14.5,23.0,15.0,28.0,-0.00045396062193088125,0.027237637315852874,9.920976591715311,0.0,0.0,0.0,True,False,0.008317499999975553,1,13,0.00288720991465196,Optimization terminated successfully
99.0,22.746807752251215,22.806176744017122,21.0,0.0,50.0,14.5,23.0,15.0,28.0,-0.0004681668100189777,0.02809000860113866,9.94906660031645,0.0,0.0,0.0,True,False,0.008232832999055972,1,13,0.0029475111669425074,Optimization terminated successfully
99.5,22.720802672946345,22.792685976365533,21.0,0.0,50.0,14.5,23.0,15.0,28.0,-0.0004810965943952219,0.028865795663713313,9.977932395980163,0.0,0.0,0.0,True,False,0.008331208002346102,1,13,0.0029843572875479954,Optimization terminated successfully
100.0,22.716605894239503,22.78709963950026,22.0,0.0,50.0,14.5,23.0,15.0,28.0,-0.00048250356186847743,0.028950213712108645,10.006882609692273,0.0,0.0,0.0,True,False,0.008134583000355633,1,13,0.0029879914411420965,Optimization terminated successfully
