lb,ub,Qsg,Tout,Tair_true,u_true
22.0,24.0,443.2467989,31.200000000000003,23.11207430636975,-1878.4806
22.0,24.0,221.1882268,31.0,21.073845284295153,-938.5842
22.0,24.0,222.1450432,30.5,22.100445487865585,-1411.9844
22.0,24.0,160.9759847,30.099999999999994,21.463266525345126,-1118.1595
22.0,24.0,30.38203355,29.200000000000003,21.728639932888797,-1240.5322
22.0,24.0,58.95908695,28.299999999999997,21.469187227835807,-1120.8899
22.0,24.0,87.04989954,28.299999999999997,21.322172691609726,-1053.0964
22.0,24.0,8.25,25.799999999999997,21.315509298910072,-1050.0237
22.0,24.0,13.03433927,25.200000000000003,21.204666690120785,-998.91046
22.0,24.0,0.0,24.599999999999994,21.160534072165703,-978.5594
15.0,28.0,0.0,24.200000000000003,21.082694839975346,-942.6651
15.0,28.0,0.0,23.700000000000003,21.031803270725597,-919.1973
15.0,28.0,0.0,23.299999999999997,20.97274069850562,-891.96155
15.0,28.0,0.0,22.9,20.92436264044005,-869.6528
15.0,28.0,0.0,22.599999999999994,20.87587302895683,-847.2926
15.0,28.0,0.0,22.200000000000003,20.833100595633162,-827.5687
15.0,28.0,0.0,21.89999999999999,20.79194709190459,-808.59143
15.0,28.0,0.0,21.6,20.754417147497918,-791.2852
15.0,28.0,0.0,21.299999999999997,20.719164315186752,-775.0289
15.0,28.0,0.0,21.0,20.686461371597073,-759.9485
15.0,28.0,0.0,20.799999999999997,20.655741106500123,-745.78235
15.0,28.0,0.0,20.60000000000001,20.627468788104228,-732.745
15.0,28.0,0.0,20.4,20.601251544546027,-720.65533
15.0,28.0,0.0,20.200000000000003,20.57693245564978,-709.4409
15.0,28.0,0.0,20.099999999999994,20.554265972919822,-698.9887
15.0,28.0,0.0,19.900000000000006,20.53361547062336,-689.46606
15.0,28.0,0.0,19.799999999999997,20.514187390045176,-680.5071
15.0,28.0,0.0,19.6,20.496435941328365,-672.3213
15.0,28.0,0.0,19.900000000000006,20.4795803537032,-664.54865
15.0,28.0,6.826997468,20.200000000000003,20.466220965743798,-658.3882
22.0,24.0,11.71490824,20.799999999999997,20.457626548480867,-654.425
22.0,24.0,99.24671804,21.4,20.45297397192816,-652.2795
22.0,24.0,67.19995822,22.200000000000003,20.475650864927843,-662.7366
22.0,24.0,66.3705635,23.10000000000001,20.472439804500958,1169.3281
22.0,24.0,98.49368923,24.0,23.473002667865316,-2044.917
22.0,24.0,175.2133204,25.0,19.210085592474236,1479.5298
22.0,24.0,234.4762415,25.900000000000006,23.972811652220237,-2275.3958
22.0,24.0,359.982028,26.799999999999997,19.156340159469654,1486.1422
22.0,24.0,469.4818479,27.299999999999997,24.22812680219652,-2393.1301
22.0,24.0,589.765954,27.799999999999997,19.30524834745033,1468.6832
22.0,24.0,755.8459789,28.200000000000003,24.538986698977368,-2536.478
22.0,24.0,822.3429257,28.599999999999994,19.489991328530902,1446.9996
22.0,24.0,832.731594,28.799999999999997,24.903179445348986,-2704.4197
22.0,24.0,824.5067645,29.0,19.63467243018443,1430.0106
22.0,24.0,815.8865461,29.099999999999994,25.205734997536055,-2843.9385
22.0,24.0,758.8929189,29.299999999999997,19.742544245172265,1416.785
22.0,24.0,729.7588566,29.200000000000003,25.43143926648772,-2948.0183
22.0,24.0,622.7655708,29.200000000000003,19.807048613046902,1276.8894
22.0,24.0,572.139654,29.099999999999994,25.36400391366755,-2916.9214
22.0,24.0,420.9551717,28.900000000000006,19.921310045861574,-407.1113
22.0,24.0,359.9172063,28.5,22.841171164305692,-1753.558
22.0,24.0,168.5578726,28.099999999999994,21.160849790118636,-978.705
22.0,24.0,128.8558123,27.299999999999997,21.96621477601589,-1350.0859
22.0,24.0,45.54,26.5,21.41371315202885,-1095.3088
22.0,24.0,48.5346812,26.5,21.39548671837691,-1086.904
22.0,24.0,15.51,23.299999999999997,21.289593568629467,-1038.0731
22.0,24.0,4.376728111,22.599999999999994,21.218545871940844,-1005.3106
22.0,24.0,0.0,21.89999999999999,21.129828188555894,-964.3999
15.0,28.0,0.0,21.700000000000003,21.058905389391537,-931.695
15.0,28.0,0.0,21.6,20.988792364854923,-899.3635
15.0,28.0,0.0,21.6,20.929169432227447,-871.8694
15.0,28.0,0.0,21.6,20.874289948741616,-846.5626
15.0,28.0,0.0,21.700000000000003,20.82641226521661,-824.48456
15.0,28.0,0.0,21.799999999999997,20.783765437739945,-804.8186
15.0,28.0,0.0,21.799999999999997,20.746578502079217,-787.67053
15.0,28.0,0.0,21.799999999999997,20.71328722118468,-772.3187
15.0,28.0,0.0,21.6,20.683745158566012,-758.6959
15.0,28.0,0.0,21.5,20.656338200616315,-746.0576
15.0,28.0,0.0,20.9,20.631516705098193,-734.61163
15.0,28.0,0.0,20.299999999999997,20.60625040411139,-722.96045
15.0,28.0,0.0,19.799999999999997,20.580844668486318,-711.245
15.0,28.0,0.0,19.39999999999999,20.555697749572833,-699.6489
15.0,28.0,0.0,18.9,20.531345698223166,-688.4194
15.0,28.0,0.0,18.4,20.50711768701003,-677.247
15.0,28.0,0.0,18.10000000000001,20.483070250167987,-666.15796
15.0,28.0,0.0,17.700000000000003,20.46019338828991,-655.60864
15.0,28.0,0.0,18.200000000000003,20.43778105683446,-645.27356
15.0,28.0,6.831143669,18.6,20.42056706030059,-637.3356
22.0,24.0,9.276376247,19.900000000000006,20.40896657334206,-631.9862
22.0,24.0,98.55158665,21.299999999999997,20.404649920461974,-629.99567
22.0,24.0,65.32221816,22.5,20.43255337053536,-642.86285
22.0,24.0,201.3689658,23.700000000000003,20.434954001313606,1332.5295
22.0,24.0,189.1583414,25.299999999999997,23.70230152972797,-2150.6543
22.0,24.0,386.7461093,27.0,19.107457486149354,1491.9
22.0,24.0,418.7485325,27.700000000000003,24.063294164993536,-2317.12
22.0,24.0,567.9069876,28.5,19.233642323624565,1477.0892
22.0,24.0,614.7337016,29.0,24.398313401991746,-2471.609
22.0,24.0,721.5596409,29.599999999999994,19.40703516881474,1456.7367
22.0,24.0,760.330605,30.0,24.75105459204905,-2634.2698
22.0,24.0,816.1194381,30.400000000000006,19.57403187566933,1437.1335
22.0,24.0,832.0543118,30.700000000000003,25.09151239290081,-2791.2664
22.0,24.0,830.8681239,30.900000000000006,19.717575830868398,1420.2578
22.0,24.0,821.1690038,31.0,25.386004417712787,-2927.067
22.0,24.0,762.2998616,31.099999999999994,19.823772176977247,1405.2852
22.0,24.0,730.8128783,31.0,25.601643662439265,-3026.5054
22.0,24.0,611.3367772,31.0,19.885506597298928,684.9389
22.0,24.0,569.7999834000001,30.700000000000003,24.63945905175388,-2582.8096
22.0,24.0,417.5511815,30.400000000000006,20.438815055913654,-645.7504
22.0,24.0,359.40593219999994,30.0,22.673744385609655,-1676.3519
22.0,24.0,168.6825271,29.5,21.368902321036465,-1074.6451
22.0,24.0,136.237983,28.400000000000006,21.966256411210342,-1350.1051
22.0,24.0,43.065,27.299999999999997,21.526891976565384,-1147.4994
22.0,24.0,53.0616265,27.299999999999997,21.439850459144402,-1107.3617
22.0,24.0,13.364999999999998,24.0,21.36771478891489,-1074.0974
22.0,24.0,5.382231339,23.200000000000003,21.27166618496501,-1029.8062
22.0,24.0,0.0,22.5,21.191476711322238,-992.82806
15.0,28.0,0.0,22.1,21.11049114305132,-955.4829
15.0,28.0,0.0,21.700000000000003,21.040141850136102,-923.0425
15.0,28.0,0.0,21.299999999999997,20.973437622822942,-892.28296
15.0,28.0,0.0,21.0,20.91318186792722,-864.49695
15.0,28.0,0.0,20.700000000000003,20.85743088725633,-838.78827
15.0,28.0,0.0,20.4,20.806621554080316,-815.3584
15.0,28.0,0.0,20.200000000000003,20.759700345841885,-793.72144
15.0,28.0,0.0,19.900000000000006,20.71704679062784,-774.0525
15.0,28.0,0.0,19.799999999999997,20.67747643765118,-755.8052
15.0,28.0,0.0,19.6,20.641843255718456,-739.3736
15.0,28.0,0.0,19.5,20.609037165239247,-724.24554
15.0,28.0,0.0,19.39999999999999,20.57939516713875,-710.57666
15.0,28.0,0.0,19.39999999999999,20.552465158395275,-698.15826
15.0,28.0,0.0,19.39999999999999,20.52853220817733,-687.12195
15.0,28.0,0.0,19.200000000000003,20.5071981616689,-677.2841
15.0,28.0,0.0,19.1,20.48716793084411,-668.0475
15.0,28.0,0.0,18.9,20.468876779726507,-659.61285
15.0,28.0,0.0,18.700000000000003,20.451542589364607,-651.6195
15.0,28.0,0.0,18.9,20.435134955676915,-644.05334
15.0,28.0,5.864081103,19.1,20.421608335999647,-637.81573
22.0,24.0,10.3885869,20.099999999999994,20.412135791372943,-633.4477
22.0,24.0,97.78964786,21.1,20.40890878519365,-631.95953
22.0,24.0,66.50355242,22.200000000000003,20.434728302976417,-643.8658
22.0,24.0,203.7427286,23.299999999999997,20.436079040164834,1332.5548
22.0,24.0,194.8408035,25.0,23.7023074560154,-2150.657
22.0,24.0,389.0068152,26.700000000000003,19.106153292654145,1492.0531
22.0,24.0,422.2923412,27.299999999999997,24.060110709855408,-2315.6523
22.0,24.0,567.1063742000001,28.0,19.230479442113886,1477.4609
22.0,24.0,615.4867531,28.5,24.389956617320408,-2467.7554
22.0,24.0,700.1759259,29.0,19.400417857567334,1457.5133
22.0,24.0,648.4614582,29.400000000000006,24.730909070466062,-2624.9802
22.0,24.0,764.5345875,29.700000000000003,19.532712979398795,1441.9822
22.0,24.0,816.1010338,30.0,25.03363660219142,-2764.5781
22.0,24.0,781.0772685,30.299999999999997,19.689288855398253,1423.55
22.0,24.0,765.8196419,30.400000000000006,25.315585966052822,-2894.5942
22.0,24.0,651.0266245,30.5,19.781686852913953,1393.8134
22.0,24.0,652.6667801,30.5,25.4740398636078,-2967.6628
22.0,24.0,560.5134989,30.400000000000006,19.842408571752834,451.01828
22.0,24.0,520.1701669,30.299999999999997,24.162810453192492,-2363.0105
22.0,24.0,386.0794028000001,30.200000000000003,20.566851630941493,-704.79236
22.0,24.0,361.1361298,29.900000000000006,22.476384110466373,-1585.3423
22.0,24.0,120.4167199,29.599999999999994,21.365820261867754,-1073.2238
22.0,24.0,142.1163343,29.200000000000003,21.855442331825245,-1299.0051
22.0,24.0,42.50885444,28.799999999999997,21.496758037799744,-1133.6036
22.0,24.0,55.34741836,28.799999999999997,21.384682194896982,-1081.9218
22.0,24.0,12.705,26.700000000000003,21.346466701024855,-1064.2993
22.0,24.0,13.14971041,25.900000000000006,21.25501101721114,-1022.1259
22.0,24.0,0.0,25.099999999999994,21.19851097695452,-996.07184
15.0,28.0,0.0,24.400000000000006,21.124643704105267,-962.00916
15.0,28.0,0.0,23.6,21.06698274892596,-935.41974
15.0,28.0,0.0,23.10000000000001,21.005234765414613,-906.9457
15.0,28.0,0.0,22.599999999999994,20.95135131900645,-882.09814
15.0,28.0,0.0,22.299999999999997,20.89889742520119,-857.9099
15.0,28.0,0.0,21.89999999999999,20.85182889364714,-836.205
15.0,28.0,0.0,21.6,20.80727157451159,-815.65814
15.0,28.0,0.0,21.299999999999997,20.76647930287513,-796.8474
15.0,28.0,0.0,21.0,20.72844941759983,-779.3106
15.0,28.0,0.0,20.700000000000003,20.69320326837468,-763.0574
15.0,28.0,0.0,20.4,20.66025772282538,-747.86505
15.0,28.0,0.0,20.0,20.629458262196515,-733.6624
15.0,28.0,0.0,19.700000000000003,20.599991647412246,-720.07434
15.0,28.0,0.0,19.299999999999997,20.572303147482135,-707.3062
15.0,28.0,0.0,19.0,20.545599172518973,-694.9922
15.0,28.0,0.0,18.700000000000003,20.52037423607567,-683.36005
15.0,28.0,0.0,18.4,20.496386102137222,-672.2983
15.0,28.0,0.0,18.200000000000003,20.473542974455498,-661.7645
15.0,28.0,0.0,18.6,20.452219507545962,-651.93164
15.0,28.0,3.956376402,18.9,20.435370063630277,-644.16174
22.0,24.0,15.06721195,20.099999999999994,20.422859527819746,-638.39276
22.0,24.0,95.93522704,21.299999999999997,20.42020622503674,-637.1692
22.0,24.0,72.76809952,22.299999999999997,20.444067590081694,-648.1725
22.0,24.0,204.9986611,23.299999999999997,20.44765972566692,1330.7311
22.0,24.0,201.1854756,25.200000000000003,23.71637375758057,-2157.1436
22.0,24.0,384.6679929,27.099999999999994,19.11482035912628,1491.0355
22.0,24.0,424.2583527,28.0,24.07548239205549,-2322.7407
22.0,24.0,575.0432699,28.900000000000006,19.24162426587999,1476.1525
22.0,24.0,625.8631051,29.400000000000006,24.41564119501564,-2479.5994
22.0,24.0,731.9157695,29.799999999999997,19.419041532768823,1455.3278
22.0,24.0,770.9828875,30.099999999999994,24.774108775939233,-2644.901
22.0,24.0,824.1798274,30.5,19.585774979380687,1435.7551
22.0,24.0,829.7351134999999,30.599999999999994,25.11526293878672,-2802.2188
22.0,24.0,787.5534451,30.700000000000003,19.724813593398217,1419.3408
22.0,24.0,760.9317824,30.799999999999997,25.39068681260097,-2929.226
22.0,24.0,707.2437115999999,30.799999999999997,19.810383531705355,1400.6648
22.0,24.0,648.3879961,30.700000000000003,25.56950811056963,-3011.6865
22.0,24.0,542.1299609,30.599999999999994,19.860281811921592,-196.25388
22.0,24.0,500.9340455,30.299999999999997,23.240427989185854,-1937.6688
22.0,24.0,345.2257461,30.0,21.077498997512077,-940.2691
22.0,24.0,333.0528043,29.599999999999994,22.187581746762085,-1452.1659
22.0,24.0,135.5354266,29.099999999999994,21.510247885631,-1139.8242
22.0,24.0,152.96954059999996,28.200000000000003,21.76579235289594,-1257.6646
22.0,24.0,39.2661421,27.299999999999997,21.532483076100117,-1150.0778
22.0,24.0,69.47930339,27.299999999999997,21.34100576973195,-1061.781
22.0,24.0,10.065,24.5,21.341559643122654,-1062.0365
22.0,24.0,10.97037903,23.9,21.215042841170597,-1003.69525
22.0,24.0,0.0,23.200000000000003,21.16606269827001,-981.1088
15.0,28.0,0.0,22.9,21.079188082110207,-941.04803
15.0,28.0,0.0,22.700000000000003,21.022989820814786,-915.1331
15.0,28.0,0.0,22.5,20.95952021015065,-885.8651
15.0,28.0,0.0,22.299999999999997,20.908844192673136,-862.49664
15.0,28.0,0.0,22.200000000000003,20.858964563999937,-839.49554
15.0,28.0,0.0,22.0,20.816143692156153,-819.7493
15.0,28.0,0.0,21.89999999999999,20.775843275049443,-801.16547
15.0,28.0,0.0,21.700000000000003,20.740130071414736,-784.6969
15.0,28.0,0.0,21.6,20.70693957445744,-769.39166
15.0,28.0,0.0,21.5,20.67712727511513,-755.6442
15.0,28.0,0.0,21.299999999999997,20.64995120751299,-743.11237
15.0,28.0,0.0,21.200000000000003,20.624802627616422,-731.5155
15.0,28.0,0.0,21.1,20.601908325456534,-720.9582
15.0,28.0,0.0,21.1,20.581025091559173,-711.3282
15.0,28.0,0.0,21.0,20.56245466460771,-702.76483
15.0,28.0,0.0,20.9,20.545382658561458,-694.8923
15.0,28.0,0.0,20.799999999999997,20.529702842952055,-687.6618
15.0,28.0,0.0,20.700000000000003,20.515230306015127,-680.98804
15.0,28.0,0.0,20.9,20.50185061514619,-674.81824
15.0,28.0,1.975462648,21.1,20.49100672604608,-669.81775
22.0,24.0,29.0160279,21.799999999999997,20.48285833767044,-666.0602
22.0,24.0,86.14102268,22.5,20.486274714418617,-667.6356
22.0,24.0,93.52428336,23.6,20.502914099579726,-675.30865
22.0,24.0,133.8822444,24.599999999999994,20.51620710556871,1268.8132
22.0,24.0,176.4774009,25.400000000000006,23.711590651343542,-2154.9377
22.0,24.0,158.367766,26.200000000000003,19.187608614508065,1481.5922
22.0,24.0,236.3507205,26.299999999999997,24.06957993952601,-2320.0188
22.0,24.0,264.0686964,26.5,19.195620741356088,1481.0669
22.0,24.0,260.1986985,26.099999999999994,24.281584989164887,-2417.7815
22.0,24.0,289.1443041,25.799999999999997,19.267279510646077,1470.941
22.0,24.0,350.7075871,25.5,24.445875992315003,-2493.5417
22.0,24.0,364.9829255,25.299999999999997,19.34737540117791,1461.1714
22.0,24.0,392.5536257,25.099999999999994,24.60597269505019,-2567.3677
22.0,24.0,229.4433155,25.0,19.409662543913807,1051.6816
22.0,24.0,206.7304826,24.900000000000006,24.083844332709447,-2326.5967
22.0,24.0,224.0846642,24.900000000000006,19.706265785034667,-203.33658
22.0,24.0,125.5966965,24.799999999999997,22.237585789436046,-1475.2244
22.0,24.0,189.7730011,24.599999999999994,20.634266815375547,-735.87976
22.0,24.0,338.8609672,24.5,21.48439782192815,-1127.9039
22.0,24.0,150.1206243,24.299999999999997,21.024931872287365,-916.0287
22.0,24.0,74.81960116,24.200000000000003,21.221967510432187,-1006.8884
22.0,24.0,35.32979405,24.0,21.054232789608307,-929.5403
22.0,24.0,28.52825583,23.799999999999997,21.08614832440735,-944.2576
22.0,24.0,37.39732949,23.6,21.01396066027771,-910.9694
22.0,24.0,19.50527357,23.6,20.808599823187116,-816.2706
22.0,24.0,8.415849489,23.10000000000001,20.86407518609358,-841.8522
22.0,24.0,3.925308656,22.9,20.777873688495795,-802.1018
22.0,24.0,0.0,22.799999999999997,20.77284028536079,-799.7807
15.0,28.0,0.0,22.700000000000003,20.72709872041568,-778.68774
15.0,28.0,0.0,22.5,20.7085314112468,-770.12573
15.0,28.0,0.0,22.400000000000006,20.67851534388497,-756.28424
15.0,28.0,0.0,22.299999999999997,20.658178530218496,-746.9063
15.0,28.0,0.0,22.1,20.635782943442027,-736.57886
15.0,28.0,0.0,21.89999999999999,20.61690134910172,-727.87195
15.0,28.0,0.0,21.799999999999997,20.597957166373753,-719.13617
15.0,28.0,0.0,21.6,20.581236468378457,-711.4257
15.0,28.0,0.0,21.5,20.56496881179595,-703.9241
15.0,28.0,0.0,21.299999999999997,20.550217603701228,-697.1218
15.0,28.0,0.0,21.200000000000003,20.53593082914096,-690.53375
15.0,28.0,0.0,21.1,20.52281818871479,-684.487
15.0,28.0,0.0,21.1,20.51058371507174,-678.84534
15.0,28.0,0.0,21.0,20.499746972760605,-673.84814
15.0,28.0,0.0,21.0,20.489542980191978,-669.14276
15.0,28.0,0.0,20.9,20.480512041577406,-664.9783
15.0,28.0,0.0,20.9,20.471917006969303,-661.01483
15.0,28.0,0.0,20.9,20.464318017485603,-657.5107
15.0,28.0,0.0,21.0,20.457522489443992,-654.37695
15.0,28.0,3.949662532,21.1,20.452012514965112,-651.8362
22.0,24.0,13.28501025,21.5,20.448672798725994,-650.2961
22.0,24.0,93.20517853,22.0,20.449509880122477,-650.68207
22.0,24.0,93.12918992999998,22.599999999999994,20.47322427503342,-661.6177
22.0,24.0,76.98745797,23.299999999999997,20.48104715206457,1194.1481
22.0,24.0,77.92096557000002,23.9,23.52187650410896,-2067.4543
22.0,24.0,150.8132591,24.599999999999994,19.187654145063664,1481.934
22.0,24.0,150.7907664,25.299999999999997,23.969249427120687,-2273.753
22.0,24.0,214.6088188,26.0,19.12865225193953,1488.8583
22.0,24.0,288.5610289,26.700000000000003,24.16117479427119,-2362.2563
22.0,24.0,231.2349458,27.400000000000006,19.23593499905943,1472.6459
22.0,24.0,179.9504501,28.0,24.349001929755744,-2448.8699
22.0,24.0,213.7528989,28.700000000000003,19.28909844601864,1426.8003
22.0,24.0,407.4056715,29.099999999999994,24.438725653205513,-2490.2444
22.0,24.0,475.2943709,29.400000000000006,19.445860843914,1451.2277
22.0,24.0,369.0404617,29.599999999999994,24.74731074703673,-2632.5435
22.0,24.0,638.9799148,29.700000000000003,19.48094636449052,1447.9156
22.0,24.0,611.4563866,29.599999999999994,24.98027183613265,-2739.9697
22.0,24.0,514.099906,29.400000000000006,19.618194255096867,1381.0264
22.0,24.0,362.4396224,29.200000000000003,25.08430397831399,-2787.9424
22.0,24.0,282.3999331,28.900000000000006,19.661818310386106,-287.4509
22.0,24.0,313.6578716,28.599999999999994,22.591158745367213,-1638.2688
22.0,24.0,137.3833853,28.299999999999997,20.945185566238777,-879.2549
22.0,24.0,155.0913613,27.799999999999997,21.76599982445347,-1257.7601
22.0,24.0,41.60496572,27.299999999999997,21.2522714012849,-1020.86255
22.0,24.0,54.25498737,27.299999999999997,21.245200180655765,-1017.60187
22.0,24.0,11.88,25.5,21.167404600130737,-981.72766
22.0,24.0,2.64,25.0,21.11553882595006,-957.81055
22.0,24.0,0.0,24.599999999999994,21.05278024112981,-928.8705
15.0,28.0,0.0,24.299999999999997,21.002521493486164,-905.6945
15.0,28.0,0.0,24.099999999999994,20.95227267389704,-882.523
15.0,28.0,0.0,23.9,20.90875571882284,-862.4559
15.0,28.0,0.0,23.799999999999997,20.86778641603442,-843.56354
15.0,28.0,0.0,23.700000000000003,20.831504778710393,-826.8329
15.0,28.0,0.0,23.6,20.798317372610214,-811.529
15.0,28.0,0.0,23.5,20.76847880596582,-797.7695
15.0,28.0,0.0,23.5,20.74129515922832,-785.2342
15.0,28.0,0.0,23.4,20.71717949469159,-774.11365
15.0,28.0,0.0,23.299999999999997,20.69513489477177,-763.9481
15.0,28.0,0.0,23.10000000000001,20.67504676695644,-754.6848
15.0,28.0,0.0,23.0,20.65611451947826,-745.95447
15.0,28.0,0.0,22.9,20.638807261080593,-737.9735
15.0,28.0,0.0,22.700000000000003,20.62286988317313,-730.6242
15.0,28.0,0.0,22.700000000000003,20.60767045488915,-723.61536
15.0,28.0,0.0,22.599999999999994,20.594190314957594,-717.3992
15.0,28.0,0.0,22.700000000000003,20.5816347343545,-711.6094
15.0,28.0,0.0,22.700000000000003,20.571033079564266,-706.7205
15.0,28.0,0.0,22.700000000000003,20.561526978119904,-702.337
15.0,28.0,1.973138613,22.700000000000003,20.553099461921857,-698.4508
22.0,24.0,20.52500824,22.9,20.54611959293463,-695.2322
22.0,24.0,54.39273866,23.10000000000001,20.54565445689108,-695.01764
22.0,24.0,93.43566721,23.4,20.551794172115624,-697.8489
22.0,24.0,189.6777307,23.6,20.564357057679477,1291.1226
22.0,24.0,209.065119,24.0,23.829262145192658,-2209.2002
22.0,24.0,297.250604,24.400000000000006,19.18977473315718,1482.1935
22.0,24.0,305.4764845,25.0,24.153640920778372,-2358.7822
22.0,24.0,445.0179381,25.5,19.222218018464165,1478.4208
22.0,24.0,535.5515911,26.200000000000003,24.383441192627565,-2464.751
22.0,24.0,610.204347,26.900000000000006,19.36514893359918,1461.6504
22.0,24.0,363.6337937,27.400000000000006,24.660729988116607,-2592.6182
22.0,24.0,195.0332785,27.900000000000006,19.41851677118695,752.4642
22.0,24.0,90.09032075,28.299999999999997,23.678079934763677,-2139.485
22.0,24.0,98.00650267,28.599999999999994,19.9460890150593,-418.53775
22.0,24.0,244.4855032,28.799999999999997,21.96200642413612,-1348.1454
22.0,24.0,568.9032472,29.0,20.862986649167283,1157.9316
22.0,24.0,731.7921642,29.0,24.5983574460043,-2563.8562
22.0,24.0,639.3491745,29.0,19.75199170373846,1413.7904
22.0,24.0,426.2641341,28.799999999999997,25.109892598850443,-2799.7422
22.0,24.0,310.6380728,28.5,19.621473001216167,-268.8463
22.0,24.0,208.8531496,28.200000000000003,22.590606956061745,-1638.0143
22.0,24.0,158.2737015,27.900000000000006,20.891476324486117,-854.4878
22.0,24.0,164.8461836,27.299999999999997,21.756708486824518,-1253.4756
22.0,24.0,41.39455855,26.799999999999997,21.220559334135697,-1006.23914
22.0,24.0,60.87397116,26.799999999999997,21.225304554128506,-1008.42725
22.0,24.0,10.395,24.799999999999997,21.14306693361077,-970.50476
22.0,24.0,7.615575006,24.200000000000003,21.09176053675868,-946.84564
22.0,24.0,0.0,23.6,21.02828372831717,-917.57434
15.0,28.0,0.0,23.200000000000003,20.974976281858034,-892.9925
15.0,28.0,0.0,22.799999999999997,20.92262566228204,-868.8518
15.0,28.0,0.0,22.5,20.875601093350863,-847.1672
15.0,28.0,0.0,22.1,20.83138263699104,-826.77655
15.0,28.0,0.0,21.799999999999997,20.790453864231747,-807.90295
15.0,28.0,0.0,21.5,20.752292464760824,-790.30536
15.0,28.0,0.0,21.200000000000003,20.71693502690961,-774.00085
15.0,28.0,0.0,20.9,20.68388693713309,-758.76135
15.0,28.0,0.0,20.700000000000003,20.652997975134205,-744.5174
15.0,28.0,0.0,20.5,20.624499328233483,-731.3756
15.0,28.0,0.0,20.4,20.598122486227233,-719.2124
15.0,28.0,0.0,20.299999999999997,20.57416230804542,-708.1636
15.0,28.0,0.0,20.299999999999997,20.552314859400713,-698.0889
15.0,28.0,0.0,20.200000000000003,20.532894275882157,-689.1335
15.0,28.0,0.0,20.200000000000003,20.515060785772636,-680.90985
15.0,28.0,0.0,20.200000000000003,20.49922949162417,-673.60956
15.0,28.0,0.0,20.099999999999994,20.485107633271713,-667.0974
15.0,28.0,0.0,20.0,20.472024163004665,-661.0642
15.0,28.0,0.0,20.299999999999997,20.459880058446387,-655.4642
15.0,28.0,2.963271799,20.5,20.450661222416144,-651.2131
22.0,24.0,11.91446608,21.200000000000003,20.444194143210687,-648.23083
22.0,24.0,91.27664064,22.0,20.44393024322432,-648.1092
22.0,24.0,73.53500146,22.9,20.467933998460115,-659.1781
22.0,24.0,210.12007090000003,23.9,20.472807632301354,1326.6915
22.0,24.0,220.4683563,24.799999999999997,23.75412914288305,-2174.554
22.0,24.0,392.8341244,25.700000000000003,19.134695804724796,1488.7023
22.0,24.0,440.9136797,26.400000000000006,24.103818848091336,-2335.8076
22.0,24.0,561.1101683,27.099999999999994,19.244418274521852,1475.8245
22.0,24.0,617.2778249,27.599999999999994,24.41358691642636,-2478.652
22.0,24.0,665.5760899,28.200000000000003,19.403039959487554,1457.2045
22.0,24.0,719.2883805,28.5,24.728639477302348,-2623.9333
22.0,24.0,726.0054428,28.900000000000006,19.547049727078704,1440.2937
22.0,24.0,777.6876597000002,28.900000000000006,25.02335656149144,-2759.8376
22.0,24.0,774.0084495,28.900000000000006,19.67056255846708,1425.7524
22.0,24.0,750.8978547,29.0,25.284768240693857,-2880.3833
22.0,24.0,679.2348966,29.0,19.75575808029182,1409.5273
22.0,24.0,647.5637495,29.0,25.453179739166032,-2958.0435
22.0,24.0,586.8366308,29.0,19.802981174481904,1080.0927
22.0,24.0,525.9384114,28.799999999999997,25.06481329473116,-2778.9546
22.0,24.0,373.8487698,28.599999999999994,20.059714688254267,-470.93436
22.0,24.0,351.9567515,28.299999999999997,22.729423851846647,-1702.0275
22.0,24.0,152.057987,27.900000000000006,21.18953569381307,-991.93304
22.0,24.0,165.2300853,27.0,21.91567648607108,-1326.7811
22.0,24.0,33.59214238,26.099999999999994,21.41954080901201,-1097.9962
22.0,24.0,69.08627434,26.099999999999994,21.36429175752273,-1072.519
22.0,24.0,5.775,24.0,21.285142684127432,-1036.0206
22.0,24.0,4.351874956,23.5,21.200444667857006,-996.9635
22.0,24.0,0.0,23.0,21.12856612057218,-963.8179
15.0,28.0,0.0,22.700000000000003,21.05763875443706,-931.1109
15.0,28.0,0.0,22.299999999999997,20.995744153779476,-902.5692
15.0,28.0,0.0,22.0,20.93709401847837,-875.5236
15.0,28.0,0.0,21.6,20.884244422231728,-851.1529
15.0,28.0,0.0,21.299999999999997,20.834684889127285,-828.2994
15.0,28.0,0.0,20.9,20.78935891619866,-807.398
15.0,28.0,0.0,20.60000000000001,20.74681207405437,-787.77826
15.0,28.0,0.0,20.4,20.707557454966253,-769.6766
15.0,28.0,0.0,20.099999999999994,20.67155973908315,-753.0768
15.0,28.0,0.0,19.799999999999997,20.638009296247855,-737.6056
15.0,28.0,0.0,19.6,20.606635818913276,-723.1382
15.0,28.0,0.0,19.39999999999999,20.577726231250036,-709.80695
15.0,28.0,0.0,19.200000000000003,20.550972147929176,-697.4698
15.0,28.0,0.0,19.0,20.526158150360565,-686.0272
15.0,28.0,0.0,18.799999999999997,20.503060283793477,-675.376
15.0,28.0,0.0,18.6,20.481496627612657,-665.43225
15.0,28.0,0.0,18.4,20.461295458071163,-656.1169
15.0,28.0,0.0,18.200000000000003,20.442309310851524,-647.3617
15.0,28.0,0.0,18.5,20.424404198078427,-639.10504
