row_index,T_env_measured,T_env_predicted,T_env_error,T_zone_measured,T_zone_predicted,T_zone_error,T_env_start,T_zone_start,T_out_start,T_out_end,T_cor_start,T_cor_end,Qsg_start,Qsg_end,Qint_start,Qint_end,Q_HVAC_total_est_W,dt_seconds,envelope_abs_error,zone_abs_error,combined_abs_error
18,22.95000267028809,22.993208316493423,0.04320564620533318,23.30635452270508,23.041807581944063,-0.2645469407610186,22.722965240478516,23.31551742553711,27.0,27.600006103515625,24.0,24.0,333.2375183105469,329.3619689941406,180.0,180.0,-412.88572880902154,1800.0,0.04320564620533318,0.2645469407610186,0.30775258696635177
19,23.197978973388672,23.22653676923887,0.028557795850197465,23.461658477783203,22.946616798854173,-0.5150416789290304,22.95000267028809,23.30635452270508,27.600006103515625,28.300003051757812,24.0,24.0,329.3619689941406,502.1707153320313,180.0,180.0,-533.226455788114,1800.0,0.028557795850197465,0.5150416789290304,0.5435994747792279
20,23.42199325561523,23.493319204703308,0.07132594908807732,23.45014190673828,23.006811062847234,-0.44333084389104727,23.197978973388672,23.461658477783203,28.300003051757812,28.699996948242188,24.0,24.0,502.1707153320313,518.8843994140625,180.0,180.0,-622.1796897861202,1800.0,0.07132594908807732,0.44333084389104727,0.5146567929791246
21,23.64117431640625,23.70849253075551,0.06731821434926033,23.485031127929688,22.904286783528164,-0.5807443444015234,23.42199325561523,23.45014190673828,28.699996948242188,29.199996948242188,24.0,24.0,518.8843994140625,632.819091796875,180.0,180.0,-745.3685753016331,1800.0,0.06731821434926033,0.5807443444015234,0.6480625587507838
22,23.82451629638672,23.922480563733803,0.09796426734708419,23.40323257446289,22.865780962985983,-0.5374516114769072,23.64117431640625,23.485031127929688,29.199996948242188,29.400001525878903,24.0,24.0,632.819091796875,649.8086547851562,180.0,180.0,-848.3349940391093,1800.0,0.09796426734708419,0.5374516114769072,0.6354158788239914
23,23.985490798950195,24.096251339415776,0.1107605404655807,23.420394897460938,22.826627078019136,-0.5937678194418012,23.82451629638672,23.40323257446289,29.400001525878903,29.599998474121097,24.0,24.0,649.8086547851562,701.6350708007812,180.0,180.0,-895.1474807823971,1800.0,0.1107605404655807,0.5937678194418012,0.7045283599073819
24,24.127159118652344,24.256814212018487,0.1296550933661429,23.47542953491211,22.883521984757934,-0.5919075501541755,23.985490798950195,23.420394897460938,29.599998474121097,29.699996948242188,24.0,24.0,701.6350708007812,703.0527954101562,180.0,180.0,-905.5184880535172,1800.0,0.1296550933661429,0.5919075501541755,0.7215626435203184
25,24.201656341552734,24.346177771024678,0.14452142947194346,23.325611114501953,23.020299034755773,-0.30531207974618013,24.127159118652344,23.47542953491211,29.699996948242188,29.800003051757812,24.0,24.0,703.0527954101562,493.4677429199219,180.0,180.0,-854.4874760982282,1800.0,0.14452142947194346,0.30531207974618013,0.4498335092181236
26,24.157306671142575,24.284981049986197,0.1276743788436221,22.988018035888672,23.13777686191939,0.14975882603071966,24.201656341552734,23.325611114501953,29.800003051757812,29.699996948242188,24.0,24.0,493.4677429199219,89.9465103149414,180.0,180.0,-703.4229429852037,1800.0,0.1276743788436221,0.14975882603071966,0.27743320487434175
27,24.147619247436523,24.173790031217752,0.026170783781228835,23.248403549194336,23.014162270267708,-0.23424127892662838,24.157306671142575,22.988018035888672,29.699996948242188,29.599998474121097,24.0,24.0,89.9465103149414,180.25238037109375,180.0,180.0,-622.1143919580365,1800.0,0.026170783781228835,0.23424127892662838,0.2604120627078572
28,24.27307510375977,24.25585537951243,-0.017219724247340196,23.830034255981445,23.05746103526727,-0.7725732207141753,24.147619247436523,23.248403549194336,29.599998474121097,29.400001525878903,24.0,24.0,180.25238037109375,474.87408447265625,180.0,180.0,-692.6002154108696,1800.0,0.017219724247340196,0.7725732207141753,0.7897929449615155
29,24.327129364013672,24.38008621145325,0.05295684743957807,23.286434173583984,23.027205028631375,-0.2592291449526094,24.27307510375977,23.830034255981445,29.400001525878903,29.099998474121097,24.0,24.0,474.87408447265625,426.4738464355469,180.0,180.0,-953.6436837173007,1800.0,0.05295684743957807,0.2592291449526094,0.3121859923921875
30,24.30864715576172,24.384464857321582,0.07581770155986334,23.05235290527344,22.75212686841159,-0.3002260368618508,24.327129364013672,23.286434173583984,29.099998474121097,28.699996948242188,24.0,24.0,426.4738464355469,424.6044616699219,180.0,180.0,-975.7657248200344,1800.0,0.07581770155986334,0.3002260368618508,0.3760437384217141
31,24.22733688354492,24.315620697276312,0.08828381373139393,22.80760955810547,22.66507386963004,-0.14253568847543008,24.30864715576172,23.05235290527344,28.699996948242188,28.300003051757812,24.0,24.0,424.6044616699219,269.35406494140625,180.0,180.0,-950.2885410796374,1800.0,0.08828381373139393,0.14253568847543008,0.230819502206824
32,24.138349533081055,24.20425289365444,0.06590336057338675,22.89807510375977,22.681760883258992,-0.2163142205007773,24.22733688354492,22.80760955810547,28.300003051757812,27.699996948242188,24.0,24.0,269.35406494140625,221.8666534423828,180.0,180.0,-821.397720162585,1800.0,0.06590336057338675,0.2163142205007773,0.28221758107416406
33,24.03046417236328,24.08895249074901,0.05848831838572721,22.80433654785156,22.741165588595617,-0.06317095925594174,24.138349533081055,22.89807510375977,27.699996948242188,27.099998474121097,24.0,24.0,221.8666534423828,126.70574188232422,180.0,180.0,-775.9190124193445,1800.0,0.05848831838572721,0.06317095925594174,0.12165927764166895
34,23.913143157958984,23.954934168608744,0.041791010649760096,22.793882369995117,22.71891131743443,-0.07497105256068792,24.03046417236328,22.80433654785156,27.099998474121097,26.199996948242188,24.0,24.0,126.70574188232422,96.50279998779295,180.0,180.0,-720.5915094039399,1800.0,0.041791010649760096,0.07497105256068792,0.11676206321044802
35,23.768844604492188,23.832466148049,0.06362154355681326,22.583433151245117,22.58969188154306,0.006258730297943771,23.913143157958984,22.793882369995117,26.199996948242188,25.400001525878903,24.0,24.0,96.50279998779295,53.95499801635742,180.0,50.0,-614.4944114148013,1800.0,0.06362154355681326,0.006258730297943771,0.06988027385475704
36,23.65003967285156,23.674186969446918,0.02414729659535908,22.704498291015625,22.633932886004075,-0.07056540501154984,23.768844604492188,22.583433151245117,25.400001525878903,25.400001525878903,24.0,24.0,53.95499801635742,38.44499969482422,50.0,50.0,-501.76218303410855,1800.0,0.02414729659535908,0.07056540501154984,0.09471270160690892
37,23.51177024841309,23.5526879153217,0.040917666908612205,22.743793487548828,22.72197283920502,-0.021820648343808813,23.65003967285156,22.704498291015625,25.400001525878903,23.0,24.0,24.0,38.44499969482422,24.09000015258789,50.0,50.0,-447.761864042898,1800.0,0.040917666908612205,0.021820648343808813,0.06273831525242102
38,23.372623443603516,23.39946077319333,0.026837329589813663,22.764144897460938,22.74901763637902,-0.01512726108191842,23.51177024841309,22.743793487548828,23.0,21.700000762939453,24.0,24.0,24.09000015258789,11.385000228881836,50.0,50.0,-395.2709715174881,1800.0,0.026837329589813663,0.01512726108191842,0.04196459067173208
39,23.235427856445312,23.25822797384358,0.022800117398269037,22.793907165527344,22.767411095399567,-0.026496070127777216,23.372623443603516,22.764144897460938,21.700000762939453,20.400001525878903,24.0,24.0,11.385000228881836,14.70273208618164,50.0,50.0,-348.94061269546575,1800.0,0.022800117398269037,0.026496070127777216,0.04929618752604625
40,23.138561248779297,23.160517589124183,0.021956340344885916,23.17395782470703,23.026498488230203,-0.14745933647682818,23.235427856445312,22.793907165527344,20.400001525878903,19.299999237060547,24.0,24.0,14.70273208618164,0.0,50.0,50.0,-146.4226886494214,1800.0,0.021956340344885916,0.14745933647682818,0.1694156768217141
41,23.04837226867676,23.06004189425445,0.011669625577688691,23.15180206298828,23.147960679372883,-0.0038413836153985415,23.138561248779297,23.17395782470703,19.299999237060547,18.200000762939453,24.0,24.0,0.0,0.0,50.0,50.0,-150.4954923209874,1800.0,0.011669625577688691,0.0038413836153985415,0.015511009193087233
