row_index,T_env_measured,T_env_predicted,T_env_error,T_zone_measured,T_zone_predicted,T_zone_error
190,22.273178100585938,22.27117365596775,-0.0020044446181870512,22.552881240844727,22.57540745506102,0.022526214216291862
191,22.19346618652344,22.191686231994492,-0.0017799545289491903,22.511863708496097,22.533467803655572,0.021604095159474923
192,22.130495071411133,22.117451834108042,-0.013043237303090649,22.588626861572266,22.7546133381751,0.1659864766028356
193,22.0761661529541,22.075014912003972,-0.0011512409501293064,22.56609535217285,22.588217226081685,0.022121873908833578
194,22.02307891845703,22.024584578882468,0.0015056604254368722,22.53951072692871,22.55489648436529,0.01538575743657944
195,21.970909118652344,21.97248471582081,0.0015755971684647818,22.51317596435547,22.52800670692393,0.014830742568459954
196,21.92201805114746,21.921181444520403,-0.0008366066270575345,22.511775970458984,22.557436083473547,0.04566011301456285
197,21.874706268310547,21.876390483753067,0.001684215442519843,22.489076614379883,22.50414420370992,0.015067589330037379
198,21.82783317565918,21.829657872980615,0.001824697321435309,22.465532302856445,22.47901837354602,0.013486070689573637
199,21.78131103515625,21.7831591333584,0.001848098202149373,22.44211769104004,22.455437947354287,0.013320256314248269
200,21.747554779052734,21.736970320653793,-0.01058445839894162,22.486875534057617,22.58077642460063,0.09390089054301143
201,21.719636917114254,21.71796387210158,-0.001673045012672958,22.475414276123047,22.48694390394909,0.011529627826043054
202,21.70646858215332,21.693135143077644,-0.013333439075676523,22.468427658081055,22.466392331169057,-0.0020353269119972595
203,21.71558380126953,21.694487625476295,-0.02109617579323597,22.518295288085938,22.42922026646647,-0.08907502161946823
204,21.72293472290039,21.742469646212506,0.019534923312114927,22.3349552154541,21.904199550911116,-0.43075566454298553
205,21.759136199951172,21.74119075247887,-0.017945447472300202,22.442445755004883,22.074762844338885,-0.367682910665998
206,21.794755935668945,21.8500663081391,0.05531037247015291,22.335987091064453,21.80009353094228,-0.5358935601221724
207,21.89608383178711,21.862651712293516,-0.03343211949359315,22.723926544189453,21.666373165012523,-1.0575533791769303
208,22.02813720703125,22.091448537857573,0.06331133082632334,22.905065536499023,22.3261601824081,-0.5789053540909244
209,22.20431900024414,22.235941242755597,0.03162224251145673,23.108173370361328,22.117251289454575,-0.9909220809067527
210,22.39643287658691,22.495205039871394,0.09877216328448313,23.195880889892575,21.882776128288274,-1.3131047616043006
211,22.61083984375,22.708384021923933,0.09754417817393346,23.32230758666992,21.631104117081005,-1.6912034695889133
212,22.83203125,22.984162447291457,0.15213119729145674,23.406768798828125,21.37291466146747,-2.033854137360656
213,23.061992645263672,23.236686563138395,0.17469391787472333,23.471031188964844,20.966205561755732,-2.5048256272091116
214,23.265472412109375,23.518346650203732,0.25287423809435694,23.397846221923828,20.68910529089223,-2.708740931031599
215,23.428054809570312,23.697129925358457,0.26907511578814436,23.2803955078125,20.719668125284603,-2.5607273825278973
216,23.569820404052734,23.80604232624318,0.23622192219044535,23.36978530883789,21.247026563162684,-2.122758745675206
