row_index,T_env_start_predicted,T_zone_start_predicted,T_env_measured,T_env_predicted,T_env_error,T_zone_measured,T_zone_predicted,T_zone_error
175,24.30763681377368,22.347427386360643,23.63500213623047,24.220797989911382,0.5857958536809136,22.52052116394043,22.382921834374805,-0.13759932956562437
176,24.220797989911382,22.382921834374805,23.526968002319336,24.11752731362695,0.5905593113076151,22.651966094970703,22.72866296897884,0.0766968740081353
177,24.11752731362695,22.72866296897884,23.42510032653809,24.020934782079543,0.5958344555414534,22.657726287841797,22.872887095453024,0.2151608076112268
178,24.020934782079543,22.872887095453024,23.32948303222656,23.917953815089014,0.5884707828624549,22.704601287841797,22.985036894867235,0.28043560702543857
179,23.917953815089014,22.985036894867235,23.21896743774414,23.819496447290355,0.6005290095462144,22.547374725341797,23.005390552370336,0.4580158270285395
180,23.819496447290355,23.005390552370336,23.132469177246097,23.71617917611729,0.5837099988711927,22.687305450439453,23.06859290403096,0.38128745359150784
181,23.71617917611729,23.06859290403096,23.026262283325195,23.611174382466462,0.5849120991412669,22.748313903808594,23.13548965218008,0.3871757483714866
182,23.611174382466462,23.13548965218008,22.921937942504883,23.489099637463667,0.5671616949587843,22.782724380493164,23.179297150219412,0.396572769726248
183,23.489099637463667,23.179297150219412,22.821550369262695,23.367790579970006,0.5462402107073103,22.82402801513672,23.199173660791242,0.37514564565452346
184,23.367790579970006,23.199173660791242,22.745641708374023,23.262399958117694,0.5167582497436705,22.98677635192871,23.345035618095984,0.35825926616727344
185,23.262399958117694,23.345035618095984,22.677873611450195,23.16445566382907,0.48658205237887486,22.962791442871097,23.295432863198613,0.33264142032751565
186,23.16445566382907,23.295432863198613,22.608909606933594,23.06715544723274,0.4582458402991456,22.92892074584961,23.241736946690505,0.3128162008408957
187,23.06715544723274,23.241736946690505,22.53843688964844,22.97023633482336,0.4317994451749172,22.893817901611328,23.188671214647993,0.29485331303666484
188,22.97023633482336,23.188671214647993,22.44989776611328,22.857204636088138,0.40730686997485677,22.65373992919922,22.926753643713507,0.27301371451428835
189,22.857204636088138,22.926753643713507,22.35861587524414,22.739352991592046,0.3807371163479054,22.59730529785156,22.858195448645123,0.26089015079356415
190,22.739352991592046,22.858195448645123,22.273178100585938,22.62940032717345,0.3562222265875121,22.552881240844727,22.797588550881738,0.24470731003701118
191,22.62940032717345,22.797588550881738,22.19346618652344,22.526855662216967,0.33338947569352584,22.511863708496097,22.740916818013726,0.22905310951762914
