row_index,T_env_start_predicted,T_zone_start_predicted,T_env_measured,T_env_predicted,T_env_error,T_zone_measured,T_zone_predicted,T_zone_error
259,21.8154514850876,22.416022267354677,21.97319221496582,22.082698206502695,0.10950599153687435,23.23049545288086,22.451641187702048,-0.7788542651788113
260,22.082698206502695,22.451641187702048,22.22970199584961,22.37967169931417,0.14996970346455996,23.327312469482425,22.484380661485083,-0.842931807997342
261,22.37967169931417,22.484380661485083,22.49449157714844,22.67534711737201,0.1808555402235683,23.43825912475586,22.425422410611546,-1.0128367141443135
262,22.67534711737201,22.425422410611546,22.73489761352539,22.963557657363086,0.22866004383769578,23.403535842895508,22.366656160336593,-1.036879682558915
263,22.963557657363086,22.366656160336593,22.95288848876953,23.22743248046136,0.27454399169182864,23.382549285888672,22.315620833175757,-1.066928452712915
264,23.22743248046136,22.315620833175757,23.14298439025879,23.48080012455864,0.337815734299852,23.447925567626953,22.492914289516452,-0.9550112781105007
265,23.48080012455864,22.492914289516452,23.316308975219727,23.712595738803703,0.3962867635839764,23.50920867919922,22.65307316397045,-0.8561355152287682
266,23.712595738803703,22.65307316397045,23.4771785736084,23.92152384701821,0.44434527340981234,23.57366180419922,22.75738458329179,-0.8162772209074305
267,23.92152384701821,22.75738458329179,23.61320686340332,24.10285163799466,0.4896447745913406,23.556812286376953,22.849429279444717,-0.7073830069322362
268,24.10285163799466,22.849429279444717,23.75994110107422,24.24962802954116,0.4896869284669414,23.692365646362305,22.878249893780882,-0.8141157525814222
269,24.24962802954116,22.878249893780882,23.803932189941406,24.306129355880962,0.5021971659395561,23.101905822753903,22.544394413391277,-0.5575114093626254
270,24.306129355880962,22.544394413391277,23.78106689453125,24.285599662992674,0.5045327684614236,22.816162109375,22.380613982490736,-0.4355481268842638
271,24.285599662992674,22.380613982490736,23.695159912109375,24.216075887449072,0.5209159753396975,22.518505096435547,22.37202080123628,-0.14648429519926864
272,24.216075887449072,22.37202080123628,23.620922088623047,24.14427748553918,0.5233553969161342,22.71281623840332,22.680334920314397,-0.03248131808892296
273,24.14427748553918,22.680334920314397,23.539527893066406,24.073800463310015,0.5342725702436084,22.67435073852539,22.83542546751691,0.16107472899151887
274,24.073800463310015,22.83542546751691,23.470609664916992,23.99418428099478,0.5235746160777879,22.75078392028809,22.942978707238662,0.1921947869505729
275,23.99418428099478,22.942978707238662,23.377460479736328,23.91509126827111,0.5376307885347806,22.559066772460938,22.958908051280726,0.3998412788197889
276,23.91509126827111,22.958908051280726,23.31866455078125,23.83784920896513,0.5191846581838817,22.759910583496097,23.019497100655435,0.2595865171593381
277,23.83784920896513,23.019497100655435,23.224777221679688,23.751985416763528,0.5272081950838405,22.7510986328125,23.093826356553777,0.3427277237412767
278,23.751985416763528,23.093826356553777,23.130664825439453,23.640434998291457,0.5097701728520043,22.80324935913086,23.139191747667873,0.3359423885370134
279,23.640434998291457,23.139191747667873,23.03467559814453,23.52883241252332,0.49415681437879044,22.829870223999023,23.162316784141556,0.3324465601425324
280,23.52883241252332,23.162316784141556,22.97384262084961,23.439358155732318,0.4655155348827087,23.093259811401367,23.403589106836645,0.31032929543527743
281,23.439358155732318,23.403589106836645,22.925926208496097,23.362786727777674,0.4368605192815771,23.083740234375,23.380100909691365,0.29636067531636456
282,23.362786727777674,23.380100909691365,22.879112243652344,23.288730071288374,0.40961782763602983,23.06087875366211,23.339761530500937,0.27888277683882734
283,23.288730071288374,23.339761530500937,22.83462142944336,23.21792790309426,0.38330647365090087,23.0382080078125,23.2994832641923,0.2612752563798004
284,23.21792790309426,23.2994832641923,22.769670486450195,23.13131599312028,0.361645506670083,22.810300827026367,23.06088091239368,0.25058008536731435
285,23.13131599312028,23.06088091239368,22.699867248535156,23.03892204221905,0.3390547936838928,22.76501846313477,22.997491324275515,0.23247286114074583
286,23.03892204221905,22.997491324275515,22.63008499145508,22.949735162433075,0.31965017097799375,22.729400634765625,22.947835743895237,0.2184351091296115
287,22.949735162433075,22.947835743895237,22.56075668334961,22.862251557082473,0.30149487373286377,22.694486618041992,22.900476929738474,0.20599031169648185
288,22.862251557082473,22.900476929738474,22.505321502685547,22.787846027970932,0.2825245252853854,22.77553367614746,22.966434802274318,0.19090112612685672
289,22.787846027970932,22.966434802274318,22.4539737701416,22.720548777613534,0.26657500747193197,22.7552490234375,22.936739039099574,0.18149001566207446
290,22.720548777613534,22.936739039099574,22.40363121032715,22.654498820324108,0.2508676099969591,22.730121612548828,22.901363788925224,0.1712421763763956
291,22.654498820324108,22.901363788925224,22.35396194458008,22.590202260344007,0.23624031576392568,22.70508575439453,22.866426715325055,0.16134096093052364
