row_index,time_hour_start,time_hour_end,dt_seconds,T_env_start,T_zone_start,T_cor_state_start,T_out_state_start,Qsg_state_start,Qint_state_start,hour_sin_start,hour_cos_start,SAT_sp_requested,ZAT_sp_requested,SAT_sp,ZAT_sp,integral_error_start,prev_zat_sp_start,damper_signal_prev_start,m_fan_start,T_cor_used,T_out_used,Qsg_used,Qint_used,Hour_used,T_env_end,T_zone_end,integral_error_end,prev_zat_sp_end,damper_signal_end,m_fan_end,Mode,ReheatSignal_end,Q_reheat_end_W,reward,done,TotalEnergy_kWh,CoolingEnergy_kWh,HeatingEnergy_kWh,ReheatEnergy_kWh,FanEnergy_kWh,ComfortPeriod,ComfortLB,ComfortUB,TempExceed_degC,T_env_end_normalized,T_zone_end_normalized
255,17791.5,17792,1800,20.6975650787,21.0497531891,24,15.7999992371,58.5673484802,50,0.965925812721,-0.258819043636,14.5,20,14.5,20,2470.4407782,20,59.581232001,0.222167756296,24,17.1,172.7271834,180,8,20.7121104839,21.0116907311,4459.88375727,20,98.751684856,0.315015691031,cooling,0,0,-0.0387298275019,False,0.100093795098,0.0413439165974,0,0,0.0587498785006,day,22,24,0.988309268897,0.306060314178,0.462437748909
256,17792,17792.5,1800,20.7121105194,21.0116901398,24,17.0999984741,172.72718811,180,0.866025447845,-0.5,14.5,20,14.5,20,4459.88375727,20,98.751684856,0.315015691031,24,18,121.6166718,180,8,20.7054901971,20.8549105426,4459.88375727,20,100,0.317974642857,cooling,0,0,-0.0450801981009,False,0.1283606069,0.0459315505362,0,0,0.0824290563639,day,22,24,1.1450894574,0.305871158838,0.450377732515
257,17792.5,17793,1800,20.7054901123,20.8549098969,24,18,121.616668701,180,0.866025447845,-0.5,14.5,20,14.5,20,4459.88375727,20,100,0.317974642857,24,19,326.3605193,180,9,20.7705883943,21.1248846795,4459.88375727,20,100,0.317974642857,cooling,0,0,-0.034948394309,False,0.127894187365,0.0454651310006,0,0,0.0824290563639,day,22,24,0.875115320523,0.307731091976,0.471144974232
258,17793,17793.5,1800,20.7705879211,21.1248855591,24,19,326.360534668,180,0.70710682869,-0.707106769085,14.5,20,14.5,20,4459.88375727,20,100,0.317974642857,24,19.8,318.3817948,180,9,20.8543497599,21.1706343732,4459.88375727,20,100,0.317974642857,cooling,0,0,-0.033226973561,False,0.127545753416,0.0451166970523,0,0,0.0824290563639,day,22,24,0.829365626776,0.310124278069,0.474664181471
259,17793.5,17794,1800,20.8543510437,21.1706352234,24,19.7999992371,318.38180542,180,0.70710682869,-0.707106769085,13.3279304504,25.3280944824,13.3279304504,25.3280944824,4459.88375727,20,100,0.317974642857,24,20.7,502.835609,180,10,21.159700665,23.0991909851,0,25.3280944824,0,0.080939,heating,0.775973140861,232.791942258,-0.00285395184593,False,0.171237110756,0.010323632933,0,0.152613542765,0.00829993505753,day,22,24,0,0.318848580122,0.623014688492
260,17794,17794.5,1800,21.1597003937,23.0991897583,24,20.7000007629,502.835601807,180,0.5,-0.866025388241,13.3279304504,25.3280944824,13.3279304504,25.3280944824,0,25.3280944824,0,0.080939,24,21.4,527.0519262,180,10,21.5445391457,23.4222462685,0,25.3280944824,0,0.080939,heating,0.647461150044,194.238345013,-0.00223622737801,False,0.134173642681,0.0110339787409,0,0.114839728882,0.00829993505753,day,22,24,0,0.329843968153,0.647865116596
261,17794.5,17795,1800,21.5445384979,23.422246933,24,21.3999977112,527.051940918,180,0.5,-0.866025388241,13.3279304504,25.3280944824,13.3279304504,25.3280944824,0,25.3280944824,0,0.080939,24,22.2,638.5913125,180,11,21.9477239061,23.7656036128,0,25.3280944824,0,0.080939,heating,0.533649528416,160.094858525,-0.00192485673249,False,0.115491403949,0.0108978554092,0,0.0962936134825,0.00829993505753,day,22,24,0,0.341363549232,0.674277186394
262,17795,17795.5,1800,21.9477233887,23.7656021118,24,22.1999969482,638.591308594,180,0.258819103241,-0.965925812721,13.3279304504,25.3280944824,13.3279304504,25.3280944824,0,25.3280944824,0,0.080939,24,22.9,658.9123948,180,11,22.3401539158,23.9971673897,0,25.3280944824,0,0.080939,heating,0.454857670276,136.457301083,-0.00166718970221,False,0.100031382133,0.0106961012708,0,0.0810353458044,0.00829993505753,day,22,24,0,0.352575838566,0.692089796066
263,17795.5,17796,1800,22.3401546478,23.9971675873,24,22.9000015259,658.912353516,180,0.258819103241,-0.965925812721,13.3279304504,25.3280944824,13.3279304504,25.3280944824,0,25.3280944824,0,0.080939,24,23.6,697.2725064,180,12,22.7231498766,24.2398576404,0,25.3280944824,0,0.080939,heating,0.373896519246,112.168955774,-0.0104352179152,False,0.0864333841211,0.0104033438638,0,0.0677301051998,0.00829993505753,day,22,24,0.239857640352,0.363518565893,0.710758268833
264,17796,17796.5,1800,22.7231502533,24.23985672,24,23.6000022888,697.272460938,180,0,-1,12.8000001907,26,12.8000001907,26,0,25.3280944824,0,0.080939,24,24.1,681.4563209,180,12,23.0885299899,24.5020590166,0,26,0,0.080939,heating,0.510328869525,153.098660858,-0.0206575848896,False,0.109822306001,0.0107256663548,0,0.0907967045886,0.00829993505753,day,22,24,0.502059016612,0.3739579916,0.73092764616
265,17796.5,17797,1800,23.0885295868,24.5020599365,24,24.0999984741,681.456359863,180,0,-1,12.8000001907,26,12.8000001907,26,0,26,0,0.080939,24,24.6,642.4392002,180,13,23.4229753283,24.6315815528,0,26,0,0.080939,heating,0.464863613845,139.459084154,-0.025341059085,False,0.0994050512373,0.010449878923,0,0.0806552372568,0.00829993505753,day,22,24,0.631581552827,0.383513569832,0.740890860558
266,17797,17797.5,1800,23.4229736328,24.6315803528,24,24.5999984741,642.439208984,180,-0.258819043636,-0.965925812721,16,20,16,20,0,26,0,0.080939,24,24.9,637.7336903,180,13,23.6051237025,23.4388057741,2672.65752319,20,100,0.317974642857,cooling,0,0,-0.00184883696394,False,0.110930217836,0.037181804954,0,0,0.0737484128823,day,22,24,0,0.388717830181,0.64913892746
267,17797.5,17798,1800,23.6051254272,23.4388065338,24,24.8999938965,637.733703613,180,-0.258819043636,-0.965925812721,16,20,16,20,2672.65752319,20,100,0.317974642857,24,25.3,585.9585331,180,14,23.6928546513,23.3310430074,2672.65752319,20,100,0.317974642857,cooling,0,0,-0.0019592576214,False,0.117555457284,0.0351264009202,0,0,0.0824290563639,day,22,24,0,0.39122441411,0.640849471092
268,17798,17798.5,1800,23.692855835,23.3310432434,24,25.3000030518,585.958557129,180,-0.5,-0.866025388241,16,20,16,20,2672.65752319,20,100,0.317974642857,24,25.5,564.1478081,180,14,23.7632944943,23.3333331496,2672.65752319,20,100,0.317974642857,cooling,0,0,-0.00194472841194,False,0.116683704716,0.0342546483522,0,0,0.0824290563639,day,22,24,0,0.393236994743,0.641025602818
269,17798.5,17799,1800,23.76329422,23.3333320618,24,25.5,564.147827148,180,-0.5,-0.866025388241,16.7604312897,20.5371112823,16.7604312897,20.5371112823,2672.65752319,20,100,0.317974642857,24,25.7,427.3706743,180,15,23.8303441279,23.4047401514,3576.3479209,20.5371112823,100,0.317974642857,cooling,0,0,-0.00143215142551,False,0.0859290855305,0.0261640462923,0,0,0.0597650392381,day,22,24,0,0.395152688026,0.646518468857
270,17799,17799.5,1800,23.8303451538,23.4047393799,24,25.7000045776,427.370666504,180,-0.707106769085,-0.707106769085,16.7604312897,20.5371112823,16.7604312897,20.5371112823,3576.3479209,20.5371112823,100,0.317974642857,24,25.7,404.5248898,180,15,23.8617611182,23.3360461917,3576.3479209,20.5371112823,100,0.317974642857,cooling,0,0,-0.00188163890743,False,0.112898334446,0.030469278082,0,0,0.0824290563639,day,22,24,0,0.396050304174,0.641234338284
271,17799.5,17800,1800,23.8617610931,23.3360462189,24,25.7000045776,404.524902344,180,-0.707106769085,-0.707106769085,16.7604312897,20.5371112823,16.7604312897,20.5371112823,3576.3479209,20.5371112823,100,0.317974642857,24,25.8,253.8081434,180,16,23.8450375068,23.1399784912,3576.3479209,20.5371112823,100,0.317974642857,cooling,0,0,-0.00186549674708,False,0.111929804825,0.029500748461,0,0,0.0824290563639,day,22,24,0,0.395572513342,0.626152217388
272,17800,17800.5,1800,23.8450393677,23.1399784088,24,25.8000030518,253.808151245,180,-0.866025388241,-0.5,17.7000007629,26,17.7000007629,26,3576.3479209,20.5371112823,100,0.317974642857,24,25.6,241.4189939,180,16,23.961696174,24.5795778535,0,26,0,0.080939,heating,0.493663074145,148.098922244,-0.0237876567747,False,0.123209236205,0.00529915750027,0,0.109610143647,0.00829993505753,day,22,24,0.579577853456,0.398905605078,0.736890614033
273,17800.5,17801,1800,23.9616966248,24.5795783997,24,25.5999984741,241.418991089,180,-0.866025388241,-0.5,17.7000007629,26,17.7000007629,26,0,26,0,0.080939,24,25.4,121.5903995,180,17,24.0919853227,24.5741196297,0,26,0,0.080939,heating,0.478004531486,143.401359446,-0.023096488666,False,0.0940201531489,0.00586636308133,0,0.0798538550101,0.00829993505753,day,22,24,0.574119629695,0.402628153563,0.736470758915
274,17801,17801.5,1800,24.0919857025,24.5741195679,24,25.4000015259,121.590393066,180,-0.965925812721,-0.258819043636,17.7000007629,26,17.7000007629,26,0,26,0,0.080939,24,25.1,111.0297964,180,17,24.1984261419,24.6144190784,0,26,0,0.080939,heating,0.46462550617,139.387651851,-0.0245873298266,False,0.0927968632038,0.00606526469505,0,0.0784316634513,0.00829993505753,day,22,24,0.614419078397,0.405669331551,0.73957067728
275,17801.5,17802,1800,24.198425293,24.6144180298,24,25.1000061035,111.029800415,180,-0.965925812721,-0.258819043636,17.7000007629,26,17.7000007629,26,0,26,0,0.080939,24,24.7,49.5,50,18,24.2457587069,24.3442396595,0,26,0,0.080939,heating,0.549607272944,164.882181883,-0.0145937912285,False,0.101088239764,0.00616322959852,0,0.0866250751075,0.00829993505753,day,22,24,0.344239659531,0.407021671534,0.718787670135
276,17802,17802.5,1800,24.2457580566,24.3442401886,24,24.6999969482,49.5000038147,50,-1,0,17.7000007629,26,17.7000007629,26,0,26,0,0.080939,24,24.7,84.07869119,50,18,24.2854091465,24.3910956356,0,26,0,0.080939,heating,0.5377230912,161.31692736,-0.0164158798051,False,0.10498760813,0.00609798057001,0,0.090589692502,0.00829993505753,day,22,24,0.391095635635,0.408154547215,0.722391963005
277,17802.5,17803,1800,24.28540802,24.3910942078,24,24.6999969482,84.0786895752,50,-1,0,16,20,16,20,0,26,0,0.080939,24,22.5,16.5,50,19,24.1130355687,22.7130526874,3433.33136512,20,100,0.317974642857,cooling,0,0,-0.0018664787625,False,0.11198872575,0.0412311946775,0,0,0.0707575310727,day,22,24,0,0.403229594231,0.593311727047
278,17803,17803.5,1800,24.1130371094,22.7130527496,24,22.5,16.5,50,-0.965925812721,0.258819103241,16,20,16,20,3433.33136512,20,100,0.317974642857,24,21.4,19.43577404,50,19,23.8467706652,22.4592469933,3433.33136512,20,100,0.317974642857,cooling,0,0,-0.00207644674098,False,0.124586804459,0.0421577480951,0,0,0.0824290563639,day,22,24,0,0.395622014999,0.573788225651
279,17803.5,17804,1800,23.8467712402,22.4592475891,24,21.3999977112,19.4357738495,50,-0.965925812721,0.258819103241,16,20,16,20,3433.33136512,20,100,0.317974642857,24,20.3,12.69591984,50,20,23.575116504,22.3024055803,3433.33136512,20,100,0.317974642857,cooling,0,0,-0.00209381673283,False,0.12562900397,0.0431999476059,0,0,0.0824290563639,day,22,24,0,0.387860476971,0.561723530293
280,17804,17804.5,1800,23.5751171112,22.302406311,24,20.3000030518,12.6959199905,50,-0.866025388241,0.5,16,20,16,20,3433.33136512,20,100,0.317974642857,24,19.9,0,50,20,23.3151571403,22.1476876598,3433.33136512,20,100,0.317974642857,cooling,0,0,-0.00208805741167,False,0.1252834447,0.042854388336,0,0,0.0824290563639,day,22,24,0,0.380433052778,0.549822151661
281,17804.5,17805,1800,23.3151569366,22.147687912,24,19.8999977112,0,50,-0.866025388241,0.5,16,20,16,20,3433.33136512,20,100,0.317974642857,24,19.6,0,50,21,23.0712954988,22.0165399876,4057.51764461,20,100,0.317974642857,cooling,0,0,-0.00207927119633,False,0.12475627178,0.0423610638938,0,0,0.0823952078861,night,15,28,0,0.37346559763,0.539733827114
282,17805,17805.5,1800,23.0712966919,22.0165405273,24,19.5999984741,0,50,-0.707106769085,0.70710682869,16,20,16,20,4057.51764461,20,100,0.317974642857,24,19.4,0,50,21,22.8447424764,21.8948697769,4057.51764461,20,100,0.317974642857,cooling,0,0,-0.00207022969596,False,0.124213781758,0.0417847253938,0,0,0.0824290563639,night,15,28,0,0.366992652416,0.530374586582
283,17805.5,17806,1800,22.8447418213,21.8948707581,24,19.4000015259,0,50,-0.707106769085,0.70710682869,17.7000007629,24,17.7000007629,24,4057.51764461,20,100,0.317974642857,24,19.3,0,50,22,22.7672962669,23.0963442269,0,24,0,0.080939,heating,0.31434066756,94.3022002681,-0.00149086475479,False,0.0894518852876,0.00633792778335,0,0.0748140224467,0.00829993505753,night,15,28,0,0.364779889584,0.622795701027
284,17806,17806.5,1800,22.7672958374,23.0963439941,24,19.2999992371,0,50,-0.5,0.866025447845,17.7000007629,24,17.7000007629,24,0,24,0,0.080939,24,19.1,0,50,22,22.7488713938,23.1477299233,0,24,0,0.080939,heating,0.284329002236,85.2987006708,-0.00106016199624,False,0.0636097197743,0.00699609939579,0,0.048313685321,0.00829993505753,night,15,28,0,0.364253461361,0.62674844265
285,17806.5,17807,1800,22.7488708496,23.1477298737,24,19.0999984741,0,50,-0.5,0.866025447845,17.7000007629,24,17.7000007629,24,0,24,0,0.080939,24,19,0,50,23,22.7329011612,23.1427437472,0,24,0,0.080939,heating,0.285350246324,85.6050738972,-0.00104614677472,False,0.0627688064833,0.00703970440143,0,0.0474291670243,0.00829993505753,night,15,28,0,0.363797187805,0.626364886761
286,17807,17807.5,1800,22.7329025269,23.142742157,24,19,0,50,-0.258819043636,0.965925812721,17.7000007629,24,17.7000007629,24,0,24,0,0.080939,24,18.7,0,50,23,22.7126745165,23.1334333903,0,24,0,0.080939,heating,0.288309745018,86.4929235055,-0.00105379148399,False,0.0632274890396,0.00709588047327,0,0.0478316735088,0.00829993505753,night,15,28,0,0.363219261169,0.625648736954
287,17807.5,17808,1800,22.7126731873,23.1334342957,24,18.6999969482,0,50,-0.258819043636,0.965925812721,12.8000001907,18,12.8000001907,18,0,24,0,0.080939,24,18.4,0,50,0,22.5047640191,21.1999465277,2895.95315638,18,100,0.317974642857,cooling,0,0,-0.00231672415492,False,0.139003449295,0.0622336175103,0,0,0.076769831785,night,15,28,0,0.357278972864,0.476918965578
288,17808,17808.5,1800,22.5047645569,21.1999473572,24,18.4000015259,0,50,0,1,12.8000001907,18,12.8000001907,18,2895.95315638,18,100,0.317974642857,24,18.2,0,50,0,22.2171719112,20.9304049829,2895.95315638,18,100,0.317974642857,cooling,0,0,-0.00234317696304,False,0.140590617783,0.0581615614188,0,0,0.0824290563639,night,15,28,0,0.349062055349,0.456185013056
289,17808.5,17809,1800,22.2171707153,20.9304046631,24,18.2000007629,0,50,0,1,12.8000001907,18,12.8000001907,18,2895.95315638,18,100,0.317974642857,24,17.9,0,50,1,21.9433687556,20.777632638,2895.95315638,18,99.9380695498,0.317827845616,cooling,0,0,-0.00232514071877,False,0.139508443126,0.0570962917458,0,0,0.0824121513804,night,15,28,0,0.341239094734,0.444433271885
290,17809,17809.5,1800,21.9433670044,20.777633667,24,17.9000015259,0,50,0.258819103241,0.965925812721,12.8000001907,18,12.8000001907,18,2895.95315638,18,99.9380695498,0.317827845616,24,17.7,0,50,1,21.6893440215,20.6408835015,3729.24325648,18,100,0.317974642857,cooling,0,0,-0.00230939483282,False,0.138563689969,0.056248009427,0,0,0.0823156805424,night,15,28,0,0.333981245756,0.433914124966
291,17809.5,17810,1800,21.6893424988,20.6408843994,24,17.7000007629,0,50,0.258819103241,0.965925812721,12.8000001907,18,12.8000001907,18,3729.24325648,18,100,0.317974642857,24,17.5,0,50,2,21.4534145245,20.5141396334,3729.24325648,18,100,0.317974642857,cooling,0,0,-0.00229884456735,False,0.137930674041,0.0555016176772,0,0,0.0824290563639,night,15,28,0,0.327240407467,0.42416459322
292,17810,17810.5,1800,21.453414917,20.5141391754,24,17.5,0,50,0.5,0.866025447845,12.8000001907,18,12.8000001907,18,3729.24325648,18,100,0.317974642857,24,17.4,0,50,2,21.2360772851,20.3972446384,3729.24325648,18,100,0.317974642857,cooling,0,0,-0.00228555143288,False,0.137133085973,0.0547040296089,0,0,0.0824290563639,night,15,28,0,0.321030765772,0.415172666311
293,17810.5,17811,1800,21.236076355,20.3972434998,24,17.3999977112,0,50,0.5,0.866025447845,16.4681797028,25.1263408661,16.4681797028,25.1263408661,3729.24325648,18,100,0.317974642857,24,17.3,0,50,3,21.2349638187,22.3779065028,0,25.1263408661,0,0.080939,heating,0.948591340025,284.577402008,-0.00300426643849,False,0.18025598631,0.00671740291796,0,0.165238648334,0.00829993505753,night,15,28,0,0.320998966694,0.56753128767
294,17811,17811.5,1800,21.2349624634,22.3779067993,24,17.2999992371,0,50,0.70710682869,0.70710682869,16.4681797028,25.1263408661,16.4681797028,25.1263408661,0,25.1263408661,0,0.080939,24,17.2,0,50,3,21.3350177805,22.5605103401,0,25.1263408661,0,0.080939,heating,0.859655677864,257.896703359,-0.00271951559371,False,0.163170935623,0.00793887349249,0,0.146932127073,0.00829993505753,night,15,28,0,0.323857665062,0.581577718258
295,17811.5,17812,1800,21.335018158,22.5605106354,24,17.1999969482,0,50,0.70710682869,0.70710682869,16.4681797028,25.1263408661,16.4681797028,25.1263408661,0,25.1263408661,0,0.080939,24,17.1,0,50,4,21.4300272213,22.6164830663,0,25.1263408661,0,0.080939,heating,0.839333426223,251.800027867,-0.00262565705999,False,0.157539423599,0.00808711395486,0,0.141152374587,0.00829993505753,night,15,28,0,0.326572209597,0.585883319378
296,17812,17812.5,1800,21.4300270081,22.6164836884,24,17.0999984741,0,50,0.866025447845,0.5,16.4681797028,25.1263408661,16.4681797028,25.1263408661,0,25.1263408661,0,0.080939,24,17.1,0,50,4,21.5168015232,22.6618238656,0,25.1263408661,0,0.080939,heating,0.823913502366,247.17405071,-0.00258029257811,False,0.154817554687,0.00815346142318,0,0.138364158206,0.00829993505753,night,15,28,0,0.329051464796,0.589371085167
297,17812.5,17813,1800,21.5167999268,22.6618232727,24,17.0999984741,0,50,0.866025447845,0.5,16.4681797028,25.1263408661,16.4681797028,25.1263408661,0,25.1263408661,0,0.080939,24,17.2,0,50,5,21.5977403313,22.7034877219,0,25.1263408661,0,0.080939,heating,0.809855950036,242.956785011,-0.00254065334233,False,0.15243920054,0.00820010615923,0,0.135939159323,0.00829993505753,night,15,28,0,0.331364005804,0.592575967312
298,17813,17813.5,1800,21.5977401733,22.7034873962,24,17.1999969482,0,50,0.965925812721,0.258819103241,16.4681797028,25.1263408661,16.4681797028,25.1263408661,0,25.1263408661,0,0.080939,24,17.9,1.32,50,5,21.6854003449,22.7481108622,0,25.1263408661,0,0.080939,heating,0.795161242576,238.548372773,-0.00250028080864,False,0.150016848518,0.00815631236572,0,0.133560601095,0.00829993505753,night,15,28,0,0.333868592978,0.5960085392
299,17813.5,17814,1800,21.6854019165,22.7481117249,24,17.9000015259,1.32000005245,50,0.965925812721,0.258819103241,15.3424062729,20.527431488,15.3424062729,20.527431488,0,25.1263408661,0,0.080939,24,18.6,35.15155489,50,6,21.6832997681,21.6318651565,2949.22618559,20.527431488,69.8649967317,0.246543944135,cooling,0,0,-0.000980594525228,False,0.0588356715137,0.0290466970783,0,0,0.0297889744354,night,15,28,0,0.3338085711,0.510143458843
300,17814,17814.5,1800,21.6833000183,21.6318645477,24,18.6000022888,35.1515541077,50,1,0,15.3424062729,20.527431488,15.3424062729,20.527431488,2949.22618559,20.527431488,69.8649967317,0.246543944135,24,19.4,52.11890201,50,6,21.6100090156,21.2424413831,4615.14647603,20.527431488,99.2072927165,0.316095644052,cooling,0,0,-0.00172507092509,False,0.103504255506,0.0384415555961,0,0,0.0650626999096,night,15,28,0,0.33171454072,0.480187803507
301,17814.5,17815,1800,21.6100082397,21.2424411774,24,19.4000015259,52.1189002991,50,1,0,17.7000007629,18,17.7000007629,18,4615.14647603,20.527431488,99.2072927165,0.316095644052,24,20.2,103.1705886,50,7,21.5997982322,21.6856380688,3119.38863915,18,100,0.317974642857,cooling,0,0,-0.0132820035101,False,0.0896058654608,0.024027307754,0,0,0.0655785577068,day,22,24,0.314361931175,0.331422805786,0.514279842377
302,17815,17815.5,1800,21.5997982025,21.6856384277,24,20.2000007629,103.170593262,50,0.965925812721,-0.258819043636,17.7000007629,18,17.7000007629,18,3119.38863915,18,100,0.317974642857,24,21.3,118.2119072,50,7,21.6273549397,21.7190147846,3119.38863915,18,100,0.317974642857,cooling,0,0,-0.0123508900904,False,0.10883667082,0.0264076144563,0,0,0.0824290563639,day,22,24,0.280985215379,0.332210153341,0.51684731245
303,17815.5,17816,1800,21.6273555756,21.7190151215,24,21.3000030518,118.211906433,50,0.965925812721,-0.258819043636,17.7000007629,18,17.7000007629,18,3119.38863915,18,100,0.317974642857,24,22.4,215.5118592,180,8,21.7268033134,22.116772147,3119.38863915,18,100,0.317974642857,cooling,0,0,-0.00181154811629,False,0.108692886977,0.0262638306133,0,0,0.0824290563639,day,22,24,0,0.33505153656,0.547443985939
304,17816,17816.5,1800,21.7268028259,22.116771698,24,22.3999977112,215.511856079,180,0.866025447845,-0.5,17.7000007629,18,17.7000007629,18,3119.38863915,18,100,0.317974642857,24,24,206.5466754,180,8,21.8623593721,22.1924394656,3119.38863915,18,100,0.317974642857,cooling,0,0,-0.00178033013785,False,0.106819808271,0.0243907519074,0,0,0.0824290563639,day,22,24,0,0.338924556971,0.553264558315
305,17816.5,17817,1800,21.8623580933,22.192440033,24,24,206.546676636,180,0.866025447845,-0.5,14.5,22,14.5,22,3119.38863915,18,100,0.317974642857,24,25.6,311.3110626,180,9,22.0874489582,22.7378385431,1011.5831893,22,26.9046129446,0.144712522251,cooling,0,0,-0.000370691784481,False,0.0222415070689,0.0106269359445,0,0,0.0116145711243,day,22,24,0,0.345355689526,0.595218360424
306,17817,17817.5,1800,22.0874481201,22.7378387451,24,25.5999984741,311.311065674,180,0.70710682869,-0.707106769085,14.5,22,14.5,22,1011.5831893,22,26.9046129446,0.144712522251,24,26.7,325.6391487,180,9,22.308790052,22.6052220058,2260.52459078,22,50.9129725297,0.201620891733,cooling,0,0,-0.000644763097253,False,0.0386857858352,0.0167622097314,0,0,0.0219235761038,day,22,24,0,0.351679712534,0.585017085075
307,17817.5,17818,1800,22.3087902069,22.605222702,24,26.6999969482,325.639160156,180,0.70710682869,-0.707106769085,14.5,22,14.5,22,2260.52459078,22,50.9129725297,0.201620891733,24,27.8,435.52913,180,10,22.5244095142,22.5787053575,3380.32612521,22,73.0100967447,0.253998952169,cooling,0,0,-0.000968319926306,False,0.0580991955783,0.0201904497071,0,0,0.0379087458712,day,22,24,0,0.357840269804,0.582977354527
308,17818,17818.5,1800,22.5244102478,22.578704834,24,27.8000030518,435.52911377,180,0.5,-0.866025388241,14.5,22,14.5,22,3380.32612521,22,73.0100967447,0.253998952169,24,28.4,454.5937732,180,10,22.7070901227,22.4697091475,4347.08953852,22,91.3486414505,0.297467839503,cooling,0,0,-0.00137219377105,False,0.0823316262631,0.0228330005689,0,0,0.0594986256942,day,22,24,0,0.363059729338,0.574593007565
309,17818.5,17819,1800,22.7070903778,22.4697093964,24,28.4000015259,454.593780518,180,0.5,-0.866025388241,14.5,22,14.5,22,4347.08953852,22,91.3486414505,0.297467839503,24,29,580.4206376,180,11,22.8933393741,22.5742625454,4642.26410084,22,100,0.317974642857,cooling,0,0,-0.00172684657792,False,0.103610794675,0.023429472519,0,0,0.0801813221561,day,22,24,0,0.368381112814,0.582635581493
310,17819,17819.5,1800,22.8933391571,22.574262619,24,29,580.420654297,180,0.258819103241,-0.965925812721,16,26,16,26,4642.26410084,22,100,0.317974642857,24,29.4,619.7803923,180,11,23.2639952018,24.5638379903,0,26,0,0.080939,heating,0.51169095539,153.507286617,-0.0233465328512,False,0.132156492796,0.00380043145383,0,0.120056126285,0.00829993505753,day,22,24,0.563837990345,0.378971278667,0.735679864883
311,17819.5,17820,1800,23.2639961243,24.5638389587,24,29.4000015259,619.780395508,180,0.258819103241,-0.965925812721,16,26,16,26,0,26,0,0.080939,24,29.8,663.7260124,180,12,23.7043806432,24.9321957932,0,26,0,0.080939,heating,0.369854590453,110.956377136,-0.0363209717069,False,0.0818177677205,0.00397066481259,0,0.0695471678504,0.00829993505753,day,22,24,0.932195793197,0.391553729773,0.764015078545
312,17820,17820.5,1800,23.7043800354,24.9321956635,24,29.8000030518,663.726013184,180,0,-1,17.7000007629,24,17.7000007629,24,0,26,0,0.080939,24,30,674.8781294,180,12,24.0825598489,24.717945984,1482.83558421,24,36.3227030819,0.167036752753,cooling,0,0,-0.0272780895245,False,0.0213069075626,0.00652197250372,0,0,0.0147849350589,day,22,24,0.717945983959,0.402358859777,0.74753433466
313,17820.5,17821,1800,24.0825614929,24.7179450989,24,30,674.878112793,180,0,-1,17.7000007629,24,17.7000007629,24,1482.83558421,24,36.3227030819,0.167036752753,24,30.2,671.7087303,180,13,24.3836556626,24.6073866791,2685.80132731,24,59.3259884835,0.221562738183,cooling,0,0,-0.0233901278046,False,0.0367876403401,0.00965888322818,0,0,0.0271287571119,day,22,24,0.607386679082,0.410961598158,0.739029765129
314,17821,17821.5,1800,24.3836555481,24.6073875427,24,30.1999969482,671.708679199,180,-0.258819043636,-0.965925812721,13.5510931015,19.4341468811,13.5510931015,19.4341468811,2685.80132731,24,59.3259884835,0.221562738183,24,30.2,665.6367001,180,13,24.5177742003,23.4507878594,2896.96414635,19.4341468811,100,0.317974642857,cooling,0,0,-0.00167767555715,False,0.100660533429,0.0238595028515,0,0,0.0768010305773,day,22,24,0,0.414793550968,0.650060594082
315,17821.5,17822,1800,24.5177745819,23.4507865906,24,30.1999969482,665.63671875,180,-0.258819043636,-0.965925812721,13.5510931015,19.4341468811,13.5510931015,19.4341468811,2896.96414635,19.4341468811,100,0.317974642857,24,30.3,586.1941688,180,14,24.552887761,23.2897672619,2896.96414635,19.4341468811,100,0.317974642857,cooling,0,0,-0.00175426356547,False,0.105255813928,0.0228267575644,0,0,0.0824290563639,day,22,24,0,0.415796786547,0.63767439127
316,17822,17822.5,1800,24.5528869629,23.289768219,24,30.3000030518,586.194152832,180,-0.5,-0.866025388241,16,26,16,26,2896.96414635,19.4341468811,100,0.317974642857,24,30.3,572.1824811,180,14,24.7735733994,25.2834140618,0,26,0,0.080939,heating,0.268081897362,80.4245692087,-0.0497022293581,False,0.094452122515,0.00348829225962,0,0.0826638951978,0.00829993505753,day,22,24,1.28341406176,0.422102093697,0.791031837463
317,17822.5,17823,1800,24.7735729218,25.2834129333,24,30.3000030518,572.182495117,180,-0.5,-0.866025388241,16,26,16,26,0,26,0,0.080939,24,30.3,454.8860944,180,15,25.0256979477,25.367722416,0,26,0,0.080939,heating,0.217172035125,65.1516105375,-0.0521305162223,False,0.0504555373819,0.00381524548961,0,0.0383403568347,0.00829993505753,day,22,24,1.36772241598,0.429305642843,0.797517120838
318,17823,17823.5,1800,25.0256977081,25.3677215576,24,30.3000030518,454.886108398,180,-0.707106769085,-0.707106769085,16,26,16,26,0,26,0,0.080939,24,30.2,414.3494852,180,15,25.2395784804,25.4291783417,0,26,0,0.080939,heating,0.195590229646,58.6770688939,-0.054368468865,False,0.046456863027,0.00392818188547,0,0.034228746084,0.00829993505753,day,22,24,1.42917834172,0.435416519642,0.802244484425
